University,UG Programs,PG Programs
Pontificia Universidad Catolica del Peru,"Accounting; Management; Architecture; Art Education; Art, Fashion and Textile Design; Engraving; Graphic Design; Industrial Design; Painting; Sculpture; Advertising; Audiovisual Communication; Communication for Development; Journalism; Early Childhood Education; Primary Education; Secondary Education; Hospitality Arts and Sciences: Hospitality; Hospitality Arts and Sciences: Tourism; Law; Archaeology; Geography and Environment; History; Humanities; Information Science; Linguistics and Literature; Philosophy; Dance; Music; Performance Creation and Production; Theater; Psychology; Biomedical Engineering PUCP UPCH; Chemistry; Civil Engineering; Electronic Engineering; Geological Engineering; Industrial Engineering; Informatics Engineering; Mathematics; Mechanical Engineering; Mechatronics Engineering; Mining Engineering; Physics; Statistics; Telecommunications Engineering; Anthropology; Economics; Finance; International Relations; Political Science and Government; Sociology","Law MBA; Master in Management and Direction of Construction and Real Estate Companies; Master in Regional Competitive Development Management; Master of Energy Management; Master in Accounting; Master in Architecture and Project Processes; Master in Architecture, Urban Planning and Sustainable Territorial Development; Master of Musicology; Master in Cognition, Learning and Development; Master in Education (major in Curriculum or Education Management); Master in Integration and Educational Innovation of Information and Communication Technologies (ICT); Master in Policy and Program Management for Early Childhood Development; Master in Teaching of Mathematics; Master in University Teaching; Master of Education with a major in Learning Disabilities; Master in Anthropology with a major in Andean Studies; Master in Biotrade and Sustainable Development; Master in Communications; Master in Cultural Studies; Master in Gender Studies; Master in Health Communication; Master in High Amazonian Studies; Master in Labor Relations; Master in Regulation of Public Services; Master in Regulation, Management and Mining Economics; Master in Speech Therapy; Master in Administrative Law; Master in Banking and Financial Law; Master in Business Law; Master in Business Law - Blended Modality; Master in Business Law with a major in Business Management; Master in Business Law with a major in Social Responsibility; Master in Civil Law; Master in Constitutional Law; Master in Criminal Law; Master in Human Rights; Master in Human Rights - Blended Modality; Master in Intellectual Property and Competition Law; Master in International Economic Law; Master in Labor law and Social Security; Master in Law with a minor in Jurisdictional Policy; Master in Law with mention in Jurisdictional Policy - Blended Modality; Master in Procedural Law; Master in Tax Law; Master of Legal Research; Master in Creative Writing; Master in Hispanic American Literature; Master in History of Art and Curation; Master in History with a major in Andean Studies; Master in Linguistics; Master in Linguistics with a major in Andean Studies; Master in Philosophy; Master of History; Master of Performing Arts; Master in Addictions and Addictive Behaviors; Master in Community Psychology; Master in Psychoanalytic Clinical Intervention; Master in Psychology; Master in Applied Physics; Master in Biomedical Engineering; Master in Civil Engineering; Master in Control and Automation Engineering; Master in Energy; Master in Engineering and Management of Supply Chains; Master in Engineering and Materials Science; Master in Industrial Engineering; Master in Management and Policy of Innovation and Technology; Master in Mechanical Engineering; Master in Mechatronics Engineering; Master in Physics; Master in Signal Processing and Digital Images; Master in Statistics; Master in Telecommunications Engineering; Master in Water Resources Management; Master in Welding Engineering; Master of Applied Mathematics; Master of Chemistry; Master of Computer Science; Master of Engineering Management; Master of Mathematics; Master in Anthropology; Master in Economics; Master in Environmental Development; Master in Human Development: Approaches and Policies; Master in Social Management; Master in Social Management - Blended Modality; Master in Visual Anthropology; Master of Sociology"
INSEEC École de Commerce Européene,,
The Hague University,,
Luhansk Taras Shevchenko National University ,,
Swiss School of Business and Management (SSBM Geneva),Bachelor of Science (BSc) in Business Administration; Bachelor of Science (BSc) in Creative Business Management; Online Bachelor of Science (BSc) in Business Administration; Online Bachelor of Science (BSc) in Sports Management; Online Bachelor of Science in Information Technology (BSc),Master in International Sports Law; Master of Science (MSc) in Global Business (Geneva); Online Master of Science (MSc) in Global Business
Riphah International University,,
ESCUELA SUPERIOR DE IMAGEN Y SONIDO CES,,
Indian Institute of Management (IIM) - Calcutta,,
RCSI University of Medicine and Health Sciences,,
Dalian University of Technology,,
Nanjing Normal University,,
University of Sri Jayawardenapura ,,
Hangzhou Normal University,,
American University of Armenia,,
The Moscow State Academy of Choreography,,
School of Human Sciences,,
McMaster University,"Bachelor of Arts (Honours) in Art History; Bachelor of Arts (Honours) in Classics; Bachelor of Arts (Honours) in Cognitive Science of Language; Bachelor of Arts (Honours) in English and Cultural Studies; Bachelor of Arts (Honours) in English and Cultural Studies and Mathematics; Bachelor of Arts (Honours) in French; Bachelor of Arts (Honours) in French and Mathematics; Bachelor of Arts (Honours) in Geography; Bachelor of Arts (Honours) in Geography and Environmental Studies; Bachelor of Arts (Honours) in History; Bachelor of Arts (Honours) in History and Mathematics; Bachelor of Arts (Honours) in Linguistics; Bachelor of Arts (Honours) in Philosophy; Bachelor of Arts (Honours) in Philosophy and Biology; Bachelor of Arts (Honours) in Philosophy and Mathematics; Bachelor of Arts (Honours) in Theatre & Film Studies; Bachelor of Arts in Art History; Bachelor of Arts in Classics; Bachelor of Arts in French; Bachelor of Arts in Geography; Bachelor of Arts in History; Bachelor of Arts in Music; Bachelor of Arts in Philosophy; Bachelor of Arts in Theatre & Film Studies; Bachelor of Fine Arts (Honours) in Studio Art; Bachelor of Music (Honours) in Music; Bachelor of Music (Honours) in Music (Music Cognition); Bachelor of Commerce; Bachelor of Commerce (Honours); Bachelor of Applied Science in Computer Science; Bachelor of Chemical Engineering; Bachelor of Civil Engineering; Bachelor of Computer Engineering; Bachelor of Engineering Physics; Bachelor of Materials Engineering; Bachelor of Mechanical Engineering; Bachelor of Applied Science (Honours) in Human Behaviour; Bachelor of Arts (Honours) in Anthropology; Bachelor of Arts (Honours) in Psychology, Neuroscience & Behaviour; Bachelor of Arts in Anthropology; Bachelor of Health Sciences (Honours); Bachelor of Science (Honours) in Biochemistry; Bachelor of Science (Honours) in Biochemistry (Biomedical Research Specialization Co-op); Bachelor of Science (Honours) in Biochemistry (Biomedical Research Specialization); Bachelor of Science (Honours) in Biology; Bachelor of Science (Honours) in Biology (Physiology Specialization); Bachelor of Science (Honours) in Biology and Psychology, Neuroscience & Behaviour; Bachelor of Science (Honours) in Kinesiology; Bachelor of Science (Honours) in Medical and Biological Physics; Bachelor of Science (Honours) in Molecular Biology and Genetics; Bachelor of Science (Honours) in Neuroscience; Bachelor of Science (Honours) in Neuroscience; Bachelor of Science (Honours) in Psychology, Neuroscience & Behaviour; Bachelor of Science in Chemical and Physical Sciences; Bachelor of Science (Honours) in Actuarial and Financial Mathematics; Bachelor of Science (Honours) in Astrophysics; Bachelor of Science (Honours) in Biology and Environmental Sciences; Bachelor of Science (Honours) in Chemical Biology; Bachelor of Science (Honours) in Chemistry; Bachelor of Science (Honours) in Earth and Environmental Sciences; Bachelor of Science (Honours) in Environmental Sciences; Bachelor of Science (Honours) in Geography and Environmental Sciences; Bachelor of Science (Honours) in Mathematics and Computer Science; Bachelor of Science (Honours) in Mathematics and Physics; Bachelor of Science (Honours) in Mathematics and Statistics; Bachelor of Science (Honours) in Physics; Bachelor of Science in Environmental Sciences; Bachelor of Science in Mathematical Science; Bachelor of Arts (Honours) in Aging and Society; Bachelor of Arts (Honours) in Aging and Society / Health and Society; Bachelor of Arts (Honours) in Aging and Society Specialization in Mental Health and Addiction; Bachelor of Arts (Honours) in Communication Studies; Bachelor of Arts (Honours) in Economics; Bachelor of Arts (Honours) in Economics and Computer Science; Bachelor of Arts (Honours) in Economics and Mathematics; Bachelor of Arts (Honours) in Health and Society; Bachelor of Arts (Honours) in Health and Society Specialization in Mental Health and Addiction; Bachelor of Arts (Honours) in Indigenous Studies; Bachelor of Arts (Honours) in Justice, Political Philosophy, and Law; Bachelor of Arts (Honours) in Labour Studies; Bachelor of Arts (Honours) in Multimedia; Bachelor of Arts (Honours) in Political Science; Bachelor of Arts (Honours) in Political Science Specialization in Global Citizenship; Bachelor of Arts (Honours) in Political Science Specialization in Public Law and Judicial Studies; Bachelor of Arts (Honours) in Social Psychology; Bachelor of Arts (Honours) in Society, Culture & Religion; Bachelor of Arts (Honours) in Sociology; Bachelor of Arts in Economics; Bachelor of Arts in English and Cultural Studies; Bachelor of Arts in Health, Aging and Society; Bachelor of Arts in Labour Studies; Bachelor of Arts in Political Science; Bachelor of Arts in Society, Culture & Religion; Bachelor of Arts in Sociology; Bachelor of Social Work (Honours)","Master of Arts in Classics; Master of Arts in English; Master of Arts in History; Master of Arts in Philosophy; Master of Science in Cognitive Science of Language; Master of Science in Geography; Master of Finance; Master of Applied Science in Biomedical Engineering; Master of Applied Science in Chemical Engineering; Master of Applied Science in Civil Engineering; Master of Applied Science in Computational Science and Engineering; Master of Applied Science in Materials Engineering; Master of Applied Science in Mechanical Engineering; Master of Applied Science in Software Engineering; Master of Engineering Design; Master of Engineering Entrepreneurship and Innovation; Master of Engineering and Public Policy; Master of Engineering in Computing and Software; Master of Engineering in Electrical and Biomedical Engineering; Master of Engineering in Electrical and Computer Engineering; Master of Engineering in Engineering Physics; Master of Engineering in Manufacturing Engineering; Master of Engineering in Materials Science; Master of Science in Computer Science; Master of Technology, Entrepreneurship and Innovation; Master of Arts in Anthropology; Master of Biomedical Discovery and Commercialization; Master of Health Management; Master of Public Health; Master of Science in Astrobiology; Master of Science in Biochemistry and Biomedical Sciences; Master of Science in Biology; Master of Science in Chemical Biology; Master of Science in Child Life Practice; Master of Science in Global Health; Master of Science in Health Research Methodology; Master of Science in Health Science Education; Master of Science in Kinesiology; Master of Science in Medical Sciences; Master of Science in Neuroscience; Master of Science in Nursing; Master of Science in Occupational Therapy; Master of Science in Pediatric Psychosocial Care; Master of Science in Pediatric Psychosocial Care; Master of Science in Physiotherapy; Master of Science in Radiation Sciences (Medical Physics); Master of Science in Radiation Sciences (Radiation Biology); Master of Science in Rehabilitation Science; Master of Science in Speech Language Pathology; Master of Science in eHealth; Master of Financial Mathematics; Master of Science in Chemistry; Master of Science in Earth and Environmental Sciences; Master of Science in Health and Radiation Physics; Master of Arts in Communication and New Media; Master of Arts in Cultural Studies and Critical Theory; Master of Arts in Economic Policy; Master of Arts in Economics; Master of Arts in Gender Studies and Feminist Research; Master of Arts in Global Politics; Master of Arts in Globalization; Master of Arts in Health & Aging; Master of Arts in Labour Studies; Master of Arts in Political Science; Master of Arts in Religious Studies; Master of Arts in Sociology; Master of Communications Management; Master of Science in Statistics; Master of Social Work Critical Analysis; Master of Social Work Critical Leadership in Social Services and Communities"
