University,UG Programs,PG Programs
Universidad Rey Juan Carlos,"Comprehensive Design and Image Management; Fashion Design and Management; Fashion Design and Management; Fine Arts; History; History; Landscaping; Landscaping; Philosophy; Philosophy; Spanish Language and Literature; Translating and Interpreting; Translation and Interpretation; Visual Arts and Dance; Accounting and Finance; Business Administration and Management; Business Management; Direction and Management of Companies in the Digital Field; Financial and Actuarial Economics; Marketing; Science, Management and Engineering Services; Aeronautical and Aerospace Engineering; Biomedical Engineering; Biomedical Engineering; Computer Engineering; Computer Engineering (informatics); Cybersecurity engineering; Environmental Engineering; Industrial Technology Engineering; Mechanical Engineering; Robotics software engineering; Software Engineering; Aerospace Engineering in Aerospace Vehicles; Aerospace Engineering in Air Navigation; Aerospace Engineering in Transportation and Airports; Audiovisual and Multimedia Systems Engineering; Biomedical Engineering; Chemical Engineering; Computer Engineering; Cybersecurity Engineering; Energy Engineering; Environmental Engineering; Industrial Electronic and Automatic Engineering; Industrial Organization Engineering; Industrial Technology Engineering; Informatics Engineering; Materials Engineering; Mechanical Engineering; Robotics Software Engineering; Software Engineering; Telecommunication Systems Engineering; Telecommunication Technologies Engineering; Telematics Engineering; Video Game Design and Development; Dentistry; Actuarial and Financial Studies + Administration and Business Managment; Actuarial and Financial Studies + Economy; Administration and Business Management + law; Administration and Business Management + marketing; Administration and Business Management +Service Science, Management and Engineering; Advertising and Public Relations + Administration and Business Management; Advertising and Public Relations + Marketing; Chemical Engineering + Energy Engineering; Chemical Engineering + Environmental Engineering; Computer Engineering + Administration and Business Management; Computer Engineering + Administration and Business Management; Computer Engineering + Computer Hardware Engineering; Criminology + Computer Engineering; Criminology + social woek; Early Childhood Education + Elementary Education; Economy + History; Economy + Journalism; Economy + Maths; Elementary Education + Mathematics; Elementary Education + Spanish languaje and literature; Energy Engineering + Environmental Engineering; Environmental Engineering + Engineering in Industrial Organization; Environmental Engineering + Engineering in Industrial Organization; Fashion Design and Management + Fine Arts; Fashion Design and Management + Integral Design and Image Management; Fine arts (on campus) + Tourism (On line); Fundamentals of Architecture + landscaping; Game Design and Development + Computer Engineering; History + Journalism; History + Political Science and Public Management; History + Tourism; Human Resources and labor relations + social work; International Relations + Economy; International Relations + Journalism; International Relations + Political Science and Public Administration; International relations +Protocol , Event and Corporate Communications; Journalism + Audiovisual Communication; Law + International Relations; Law + International relations; Materials Engineering + Energy Engineering; Occupational therapy+social work; Philosophy + Economy; Philosophy + Political Science and Public Management; Philosophy + Spanish Language and Literature; Philosophy, Political Science and Economics; Physiotherapy+sciences of physical activity and sport; Service Science, Management and Engineering + Industrial Technology Engineering; Service Science, Management and Engineering + marketing; Spanish Language and Literature + Journalism; Spanish sign language and deaf community + Elementary Education; Spanish sign language and deaf community+ social work; Spanish sign language and deaf community+ occupational therapy; Telecommunication Systems Engineering + Administration and Business Management; Tourism + Administration and Business Management; Tourism + Marketing; Biology; Medicine; Nursing; Occupational Therapy; Odontology; Pharmacy; Physiotherapy; Psychology; Environmental Sciences; Experimental Sciences; Food Science and Technology; Mathematics; Water Resources; Accounting and Finance; Audiovisual Communication; Business Administration and Management; Economics; Elementary Education; Financial and Actuarial Economics; Human Resources and labor relations; International Relations; Law; Law (Spanish-French pathway); Management in the Digital Sphere; Protocol , Event and Corporate Communications; Science, Management and Service Engineering; Biology; Environmental Sciences; Experimental Sciences; Food Science and Technology; Advertising and Public Relations; Audiovisual Communication; Criminology; Early Childhood Education; Economics; Economy; International Relations; Journalism; Labour Relations and Human Resources; Physical Activity and Sports Sciences; Political Science and Public Management; Pre-Primary Education; Primary Education; Protocol, Organization of Events and Corporate Communication; Right; Social Work; Spanish Sign Language and the Deaf Community; Tourism","Master's Degree in Art Market Management; Master's Degree in Contemporary Artistic Practices; Master's Degree in Musical Creation and Interpretation; Master's Degree in Performing Arts; Master's Degree in Actuarial and Financial Sciences; Master's Degree in Auditing and Higher Accounting; Master's Degree in Business Organization; Master's Degree in Entrepreneurship; Master's Degree in Financial Planning and Advice; Master's Degree in International Accounting and Financial Management (Online); Master's Degree in International Marketing Management; Master's Degree in Management and Leadership in Cultural Projects; Master's Degree in Senior Management; Master's Degree in Tax and Financial Advisory in a National and International Framework; Master's Degree in Taxation and Accounting; University Master in Protocol, Communication and Integral Organization of Events; Graphic Computing, Games and Virtual Reality; Materials Processing Technologies; Master's Degree in Artificial Vision; Master's Degree in Computer Graphics, Games and Virtual Reality; Master's Degree in Decision Systems Engineering; Master's Degree in Information Systems Engineering (Online); Master's Degree in Materials Processing Technologies; Master's Degree in Bioethics; Master's Degree in Cognitive Neuroscience and Neuropsychology; Master's Degree in Forensic Profiles of Criminal Dangerousness; Master's Degree in Molecular Oncology (Online); Master's Degree in Motor Neurocontrol; Master's Degree in Research in Podiatry (Online); Master's Degree in Conservation Techniques for Biodiversity and Ecology; Master's Degree in Ecosystem Restoration; Master's Degree in Nonlinear Dynamics and Complex Systems; Architecture; Artificial Vision; Austrian School Economics; Bilingual Teaching in Educational Centers Elementary Education and English Language Immersion; Bioethics; Business Organization; CINEMATOGRAPHIC SCREEN AND TELEVISION SERIES; Characterization Techniques and Conservation of Biodiversity; Chemical Engineering. Interuniversitario con la Universidad Autónoma de Madrid (Coordina URJC); Computer Graphics, Games and Virtual Reality; Critical Care; Entrepreneurs; Financial and Tax Law Consulting within the IFRS framework; General Health Psychology; Hydrology and Water Resources Management. Interuniversitario con la Universidad de Alcalá (Coordinadora); Industrial Engineer; International Economic Relations Analysis; International Journalism; Labour Law Consultancy; Law: Legal profession; Leadership and Management of Cultural Projects; Materials Processing Technologies; Modern Economy Analysis; Motor neurocontrol; Nonlinear Dynamics and Complex Systems; Performing Arts; Security, Crisis and Emergencies Management (José Ortega y Gasset University Research Institute Foundation); Senior Management; Taxation and Accounting; Telecommunication Engineering; Terrorism Prevention Analysis; Master's Degee in Screenwriting and Television Series; Master's Degree Applied Communication Research; Master's Degree in Analysis and Prevention of Terrorism; Master's Degree in Analysis of International Economic Relations; Master's Degree in Bilingual Teaching in Educational Centers of Primary Education and Immersion in English Language; Master's Degree in Communication and Sociocultural Problems; Master's Degree in Cultural Journalism and New Trends; Master's Degree in Development of Neurocognitive Techniques in Business Organizations: Neuromanagement; Master's Degree in Digital Journalism and New Professional Profiles; Master's Degree in Economic Criminal Law; Master's Degree in Economic Journalism; Master's Degree in Economics from the Austrian School; Master's Degree in Extracontractual Civil Liability; Master's Degree in Film, Television and Interactive Media; Master's Degree in Gender and Health (Online); Master's Degree in Institutional Framework and Economic Growth; Master's Degree in Intercultural and Business Communication Between China and Europe; Master's Degree in International Journalism; Master's Degree in International Tourism Management; Master's Degree in Law; Master's Degree in Legal and Judicial Translation and Interpretation; Master's Degree in Legal-Labour Counseling; Master's Degree in Modern Economic Analysis; Master's Degree in Security, Crisis and Emergency Management; Master's Degree in Teacher Training for Secondary Education, Baccalaureate, FP and Languages; Master's Degree in the European Union and China (Interuniversity with the Distance University of Madrid) (Online)"
"IAE Business School, Universidad Austral",,
Academia Idiomas Smart,,
Södertörns University College,,
Perth Graduate School of Business,,
Conservatoire national supérieur d’art dramatique de Paris (CNSAD),,
Isra University,,
Pohang University of Science And Technology (POSTECH),,
Assumption College,,
Creighton University,,
University of Nottingham Malaysia,,
"Vietnam National University, Hanoi ",,
Semyung University,,
Czech College ,,
BPP University,,
Universidad de La Serena,,
Siberian State University of Telecommunications and Information Sciences,,
Zhengzhou University,,
Princeton University,,
