University,UG Programs,PG Programs
University of Mississippi,B.A. Degree in Art History; B.A. in African American Studies with Emphasis in History; B.A. in Arabic; B.A. in Art; B.A. in Chinese; B.A. in Classics with emphasis in Classical Civilization; B.A. in Classics with emphasis in Greek; B.A. in Classics with emphasis in Latin; B.A. in English; B.A. in French; B.A. in German; B.A. in History; B.A. in Linguistics; B.A. in Music; B.A. in Philosophy; B.A. in Spanish; B.A. in Theatre Arts; B.B.A. in Real Estate; B.S. Bachelor of Science in Exercise Science; B.A. in Public Policy Leadership; B.B.A. in Banking and Finance; B.B.A. in General Business; B.B.A. in Insurance and Risk Management; B.B.A. in Management; B.B.A. in Managerial Finance; B.B.A. in Marketing; B.A. in Computer Science; B.B.A. in Management Information Systems; B.S. in Computer Science; B.S. in Health Informatics and Information Management (2 Plus 2); B.A. in Anthropology; B.A. in Biochemistry; B.A. in Biology; B.A. in Psychology; B.S. Bachelor of Science in Dietetics and Nutrition; B.S. in Biology; B.S. in Dental Hygiene; B.S. in Medical Laboratory Science; B.S. in Medical Technology; B.S. in Occupational Therapy; B.S. in Pharmaceutical Sciences; B.A. in Chemistry; B.A. in Mathematics; B.A. in Physics; B.S. in Chemistry; B.S. in Forensic Chemistry; B.S. in Geology; B.S. in Mathematics; B.S. in Physics; B.S. in Radiologic Sciences; B.A. in African American Studies with Emphasis in Culture; B.A. in African American Studies with Emphasis in Political/Social Institutions; B.A. in Economics; B.A. in International Studies; B.A. in Political Science; B.A. in Religious Studies; B.A. in Sociology; B.A. in Southern Studies; B.B.A. in Economics; B.S. in Communication Sciences and Disorders; B.S. in Hospitality Management; B.S. in Integrated Marketing Communications specializing in Magazine Publish and Management; B.S. in Integrated Marketing Communications specializing in Media Sales and Management; B.S. in Integrated Marketing Communications specializing in New Media,M.S. in Pharmaceutical Sciences with Emphasis in Pharmaceutics; M.S. in Biological Sciences; M.S. in Pharmaceutical Sciences with Emphasis in Environmental Toxicology; M.S. in Pharmaceutical Sciences with Emphasis in Medicinal Chemistry; M.S. in Pharmaceutical Sciences with Emphasis in Pharmacognosy; M.S. in Pharmaceutical Sciences with Emphasis in Pharmacology; M.S. in Pharmaceutical Sciences with Emphasis in Pharmacy Administration; M.S. in Chemistry; M.S. in Mathematics; M.S. in Physics; M.S. in Health Promotion; M.S.E.S. in Exercise Science; MS in Communication Sciences and Disorders; Master of Criminal Justice - Criminal Justice; Master of Criminal Justice - Homeland Security; Master of Healthcare Administration; Master of Social Work - Advanced Placement Track; Master of Social Work - Regular Track
School of Finance,,
National Technical University of Ukraine ,,
Shih Chien University,,
"Jesse H. Jones Graduate School of Business, Rice University",,
William Paterson University of New Jersey,,
Ateneo de Davao University ,,
"International Islamic University, Islamabad (IIU)",,
Erciyes University,,
Institut Universitaire Kurt Bösch,,
Botswana College of Agriculture,,
Ellis University,,
Conservatorio Santa Cecilia,,
University of Central Punjab,,
Grenoble Ecole de Management,,
Universidad Rey Juan Carlos,"Comprehensive Design and Image Management; Fashion Design and Management; Fashion Design and Management; Fine Arts; History; History; Landscaping; Landscaping; Philosophy; Philosophy; Spanish Language and Literature; Translating and Interpreting; Translation and Interpretation; Visual Arts and Dance; Accounting and Finance; Business Administration and Management; Business Management; Direction and Management of Companies in the Digital Field; Financial and Actuarial Economics; Marketing; Science, Management and Engineering Services; Aeronautical and Aerospace Engineering; Biomedical Engineering; Biomedical Engineering; Computer Engineering; Computer Engineering (informatics); Cybersecurity engineering; Environmental Engineering; Industrial Technology Engineering; Mechanical Engineering; Robotics software engineering; Software Engineering; Aerospace Engineering in Aerospace Vehicles; Aerospace Engineering in Air Navigation; Aerospace Engineering in Transportation and Airports; Audiovisual and Multimedia Systems Engineering; Biomedical Engineering; Chemical Engineering; Computer Engineering; Cybersecurity Engineering; Energy Engineering; Environmental Engineering; Industrial Electronic and Automatic Engineering; Industrial Organization Engineering; Industrial Technology Engineering; Informatics Engineering; Materials Engineering; Mechanical Engineering; Robotics Software Engineering; Software Engineering; Telecommunication Systems Engineering; Telecommunication Technologies Engineering; Telematics Engineering; Video Game Design and Development; Dentistry; Actuarial and Financial Studies + Administration and Business Managment; Actuarial and Financial Studies + Economy; Administration and Business Management + law; Administration and Business Management + marketing; Administration and Business Management +Service Science, Management and Engineering; Advertising and Public Relations + Administration and Business Management; Advertising and Public Relations + Marketing; Chemical Engineering + Energy Engineering; Chemical Engineering + Environmental Engineering; Computer Engineering + Administration and Business Management; Computer Engineering + Administration and Business Management; Computer Engineering + Computer Hardware Engineering; Criminology + Computer Engineering; Criminology + social woek; Early Childhood Education + Elementary Education; Economy + History; Economy + Journalism; Economy + Maths; Elementary Education + Mathematics; Elementary Education + Spanish languaje and literature; Energy Engineering + Environmental Engineering; Environmental Engineering + Engineering in Industrial Organization; Environmental Engineering + Engineering in Industrial Organization; Fashion Design and Management + Fine Arts; Fashion Design and Management + Integral Design and Image Management; Fine arts (on campus) + Tourism (On line); Fundamentals of Architecture + landscaping; Game Design and Development + Computer Engineering; History + Journalism; History + Political Science and Public Management; History + Tourism; Human Resources and labor relations + social work; International Relations + Economy; International Relations + Journalism; International Relations + Political Science and Public Administration; International relations +Protocol , Event and Corporate Communications; Journalism + Audiovisual Communication; Law + International Relations; Law + International relations; Materials Engineering + Energy Engineering; Occupational therapy+social work; Philosophy + Economy; Philosophy + Political Science and Public Management; Philosophy + Spanish Language and Literature; Philosophy, Political Science and Economics; Physiotherapy+sciences of physical activity and sport; Service Science, Management and Engineering + Industrial Technology Engineering; Service Science, Management and Engineering + marketing; Spanish Language and Literature + Journalism; Spanish sign language and deaf community + Elementary Education; Spanish sign language and deaf community+ social work; Spanish sign language and deaf community+ occupational therapy; Telecommunication Systems Engineering + Administration and Business Management; Tourism + Administration and Business Management; Tourism + Marketing; Biology; Medicine; Nursing; Occupational Therapy; Odontology; Pharmacy; Physiotherapy; Psychology; Environmental Sciences; Experimental Sciences; Food Science and Technology; Mathematics; Water Resources; Accounting and Finance; Audiovisual Communication; Business Administration and Management; Economics; Elementary Education; Financial and Actuarial Economics; Human Resources and labor relations; International Relations; Law; Law (Spanish-French pathway); Management in the Digital Sphere; Protocol , Event and Corporate Communications; Science, Management and Service Engineering; Biology; Environmental Sciences; Experimental Sciences; Food Science and Technology; Advertising and Public Relations; Audiovisual Communication; Criminology; Early Childhood Education; Economics; Economy; International Relations; Journalism; Labour Relations and Human Resources; Physical Activity and Sports Sciences; Political Science and Public Management; Pre-Primary Education; Primary Education; Protocol, Organization of Events and Corporate Communication; Right; Social Work; Spanish Sign Language and the Deaf Community; Tourism","Master's Degree in Art Market Management; Master's Degree in Contemporary Artistic Practices; Master's Degree in Musical Creation and Interpretation; Master's Degree in Performing Arts; Master's Degree in Actuarial and Financial Sciences; Master's Degree in Auditing and Higher Accounting; Master's Degree in Business Organization; Master's Degree in Entrepreneurship; Master's Degree in Financial Planning and Advice; Master's Degree in International Accounting and Financial Management (Online); Master's Degree in International Marketing Management; Master's Degree in Management and Leadership in Cultural Projects; Master's Degree in Senior Management; Master's Degree in Tax and Financial Advisory in a National and International Framework; Master's Degree in Taxation and Accounting; University Master in Protocol, Communication and Integral Organization of Events; Graphic Computing, Games and Virtual Reality; Materials Processing Technologies; Master's Degree in Artificial Vision; Master's Degree in Computer Graphics, Games and Virtual Reality; Master's Degree in Decision Systems Engineering; Master's Degree in Information Systems Engineering (Online); Master's Degree in Materials Processing Technologies; Master's Degree in Bioethics; Master's Degree in Cognitive Neuroscience and Neuropsychology; Master's Degree in Forensic Profiles of Criminal Dangerousness; Master's Degree in Molecular Oncology (Online); Master's Degree in Motor Neurocontrol; Master's Degree in Research in Podiatry (Online); Master's Degree in Conservation Techniques for Biodiversity and Ecology; Master's Degree in Ecosystem Restoration; Master's Degree in Nonlinear Dynamics and Complex Systems; Architecture; Artificial Vision; Austrian School Economics; Bilingual Teaching in Educational Centers Elementary Education and English Language Immersion; Bioethics; Business Organization; CINEMATOGRAPHIC SCREEN AND TELEVISION SERIES; Characterization Techniques and Conservation of Biodiversity; Chemical Engineering. Interuniversitario con la Universidad Autónoma de Madrid (Coordina URJC); Computer Graphics, Games and Virtual Reality; Critical Care; Entrepreneurs; Financial and Tax Law Consulting within the IFRS framework; General Health Psychology; Hydrology and Water Resources Management. Interuniversitario con la Universidad de Alcalá (Coordinadora); Industrial Engineer; International Economic Relations Analysis; International Journalism; Labour Law Consultancy; Law: Legal profession; Leadership and Management of Cultural Projects; Materials Processing Technologies; Modern Economy Analysis; Motor neurocontrol; Nonlinear Dynamics and Complex Systems; Performing Arts; Security, Crisis and Emergencies Management (José Ortega y Gasset University Research Institute Foundation); Senior Management; Taxation and Accounting; Telecommunication Engineering; Terrorism Prevention Analysis; Master's Degee in Screenwriting and Television Series; Master's Degree Applied Communication Research; Master's Degree in Analysis and Prevention of Terrorism; Master's Degree in Analysis of International Economic Relations; Master's Degree in Bilingual Teaching in Educational Centers of Primary Education and Immersion in English Language; Master's Degree in Communication and Sociocultural Problems; Master's Degree in Cultural Journalism and New Trends; Master's Degree in Development of Neurocognitive Techniques in Business Organizations: Neuromanagement; Master's Degree in Digital Journalism and New Professional Profiles; Master's Degree in Economic Criminal Law; Master's Degree in Economic Journalism; Master's Degree in Economics from the Austrian School; Master's Degree in Extracontractual Civil Liability; Master's Degree in Film, Television and Interactive Media; Master's Degree in Gender and Health (Online); Master's Degree in Institutional Framework and Economic Growth; Master's Degree in Intercultural and Business Communication Between China and Europe; Master's Degree in International Journalism; Master's Degree in International Tourism Management; Master's Degree in Law; Master's Degree in Legal and Judicial Translation and Interpretation; Master's Degree in Legal-Labour Counseling; Master's Degree in Modern Economic Analysis; Master's Degree in Security, Crisis and Emergency Management; Master's Degree in Teacher Training for Secondary Education, Baccalaureate, FP and Languages; Master's Degree in the European Union and China (Interuniversity with the Distance University of Madrid) (Online)"
