University,UG Programs,PG Programs
Dalhousie University Business School,"Environment, Sustainability & Society; Agricultural Business; Agricultural Economics; Animal Science; Aquaculture; Bioveterinary Science; Business Management (Diploma); Environmental Sciences; Integrated Environmental Management; International Food Business; Landscape Architecture; Managed Landscapes (Diploma); Plant Science; Plant Science (Diploma); Pre‑Veterinary Medicine; Small Business Management; Veterinary Technology (Diploma); Community Design; Environmental Design Studies; Acting; Arabic Studies (Minor); Canadian Studies; Chinese Studies; Cinema and Media Studies; Classics; Contemporary Studies; Costume Studies; Creative Writing; Early Modern Studies; English; European Studies; French; Gender and Women's Studies; German; History; History of Science and Technology; International Development Studies; Italian Studies (Minor); Journalism Studies (Minor); Law, Justice and Society; Music; Philosophy; Political Science; Religious Studies; Russian Studies; Scenography; Security Studies (Minor); Sociology and Social Anthropology; Spanish and Latin American Studies; Stage Design and Technical Theatre; Theatre; Dental Hygiene; Chemical Engineering; Civil Engineering; Electrical Engineering; Engineering; Engineering (Diploma); Environmental Engineering; Industrial Engineering; Mechanical Engineering; Mineral Resource Engineering; Diagnostic Medical Ultrasound; Health Promotion; Health Sciences; Kinesiology; Nuclear Medicine Technology; Nursing; Pharmacy (PharmD); Radiological Technology; Recreation (Therapeutic); Recreation Management; Respiratory Therapy; Accounting; Business (Minor); Commerce; Entrepreneurship; Entrepreneurship & Innovation; Finance; International Business; Leadership & Organizations; Management; Management & Globalization; Managing Data and Information; Managing People and Organizations; Marketing Management; Public Sector Management; Supply Chain & Logistics Management; Actuarial Science; Biochemistry & Molecular Biology; Biology; Chemistry; Earth Sciences; Economics; Environmental Science; Integrated Science; Marine Biology; Mathematics; Medical Sciences; Meteorology (Diploma); Microbiology and Immunology; Neuroscience; Ocean Sciences; Physics and Atmospheric Science; Psychology; Statistics; Black African Diaspora (Minor); Indigenous Studies (Minor)",Agriculture; Architecture; Planning (MPS); Planning (MPlan); Creative Nonfiction; French; History; International Development Studies; Journalism; Philosophy; Political Science; Oral and Maxillofacial Surgery; Periodontics; Biological Engineering (MASc); Biological Engineering (MEng); Chemical Engineering (MASc); Chemical Engineering (MEng); Civil and Resource Engineering (MASc); Civil and Resource Engineering (MEng); Electrical Engineering (MASc); Electrical Engineering (MEng); Engineering (MASc); Engineering (MEng); Engineering (MSc); Engineering Mathematics; Environmental Engineering (MASc); Environmental Engineering (MEng); Food Science and Technology; Industrial Engineering (MASc); Industrial Engineering (MEng); Internetworking; Materials Engineering (MASc); Materials Engineering (MEng); Mechanical Engineering (MASc); Mechanical Engineering (MEng); Mineral Resource Engineering (MASc); Mineral Resource Engineering (MEng); Chemistry; Classics; Computational Biology and Bioinformatics; English; Health Administration; Health Promotion; Kinesiology; Law; Microbiology and Immunology; Musicology; Nursing (MN); Nursing (MSc); Occupational Therapy; Occupational Therapy Entry Level; Pharmaceutical Science; Physiology & Biophysics; Psychology & Neuroscience; Social Anthropology; Sociology; Clinical Vision Science; Communication Sciences and Disorders; Leisure Studies; Physiotherapy; Social Work; Business (Master of Science); Environmental Studies; Information; Information Management; Public Administration; Public Administration (Management); Resource & Environmental Management; Biochemistry & Molecular Biology; Community Health & Epidemiology; Medical Neuroscience; Medical Research; Medicine; Pathology; Pharmacology; Psychiatry Research; Biology; Earth Sciences; Economics (MA); Economics (MDE); Marine Management; Mathematics; Medical Physics; Oceanography; Physics and Atmospheric Science; Statistics; Biomedical Engineering (MASc)
AGH University of Krakow,,
Payame Noor University,,
Islamia College Peshawar,,
Universiti Teknologi MARA - UiTM,,
Government College Women University Sialkot,,
"The School of  Business, Economics and Law",,
Kookmin University ,,
Université de Strasbourg,,
Universidad Autonoma Chapingo,,
Kwangju Women`s University ,,
International Higher School of Medicine,,
"University of Illinois, Springfield (UIS)",,
Université Paul Sabatier Toulouse III,,
Next International Business School,,
Lebanese University,,
"Amity University, Haryana","Bachelor of Architecture; Bachelor of Arts (Hons.) (English); Bachelor of Arts (Hons.) (French); Bachelor of Arts (Hons.) (German); Bachelor of Arts (Hons.) (History); Bachelor of Arts (Hons.) (Spanish); Bachelor of Design in Fashion Design & Technology; Bachelor of Fine Arts; Bachelor of Interior Design; Bachelor of Planning; Bachelor of Business Administration; Bachelor of Business Administration (Banking & Finance); Bachelor of Commerce (Hons); Bachelor of Computer Application; Bachelor of Science (Animation & Visual Graphics); Bachelor of Science (Information Technology); Bachelor of Technology (Aerospace Engineering); Bachelor of Technology (Artificial Intelligence & Machine Learning); Bachelor of Technology (Biomedical Engineering); Bachelor of Technology (Civil Engineering); Bachelor of Technology (Computer Science & Engineering; Bachelor of Technology (Electronics & Communication Engineering); Bachelor of Technology (Electronics & Communication Engineering); Bachelor of Arts (Hons.) (Applied Psychology); Bachelor of Audiology and Speech Language Pathology; Bachelor of Optometry; Bachelor of Pharmacy; Bachelor of Science (Clinical Psychology); Bachelor of Science (Dietetics & Applied Nutrition); Bachelor of Science (Hons.) (Biological Science); Bachelor of Science (Hons.) (Biotechnology); Bachelor of Science (Medical Lab Technology); Bachelor of Science (Molecular Medicine & Stem Cell Technologies); Bachelor of Science (Molecular Medicine & Stem Cell Technologies); Bachelor of Science (Nursing); Bachelor of Science (Nursing); Bachelor of Technology (Biotechnology); Post Basic Bachelor of Science (Nursing); Bachelor of Science (Hons.) (Chemistry); Bachelor of Science (Hons.) (Earth Science); Bachelor of Science (Hons.) (Mathematics); Bachelor of Science (Hons.) (Physics); B.A., LL.B. (Hons.); B.Com., LL.B. (Hons.); BBA, LL.B. (Hons.); Bachelor of Arts (Hons.) (Economics); Bachelor of Arts (Hons.) (Political Science); Bachelor of Arts (Journalism & Mass Communication); Bachelor of Hotel Management; Bachelor of Science (Forensic Science)",Master of Fine Arts; Master of Planning (Urban and Regional); Master of Planning (Urban and Regional); Executive- Master of Business Administration (Sustainability Management); Master of Business Administration; Master of Business Administration (Banking & Finance); Master of Business Administration (Business Analytics); Master of Business Administration (Executive for Working Professionals); Master of Business Administration (Hospital & Healthcare Management); Master of Business Administration (Sustainability Management); Master of Commerce; Master of Science (Data Science); Post Graduate Diploma (Data Science); Master of Computer Application; Master of Technology (Artificial Intelligence); Master of Technology (Civil Engineering); Master of Technology (Data Science); Master of Technology (Defence Technology); Master of Technology (Defence Technology); Master of Technology (Electronics & Communication Engineering); Master of Technology (Mechanical Engineering); Master of Technology (Network and Cyber Security); M.Phil. (Clinical Psychology); Master of Arts (Applied Psychology); Master of Arts (Counseling Psychology); Master of Hospital Administration; Master of Optometry; Master of Optometry-Practitioner; Master of Public Health; Master of Science (Biotechnology); Master of Science (Clinical Psychology); Master of Science (Clinical Research); Master of Science (Dietetics & Applied Nutrition); Master of Science (Medical Lab Technology); Master of Science (Medical Lab Technology); Master of Science (Molecular Medicine & Stem Cell Technologies); Master of Science (Molecular Medicine & Stem Cell Technologies); Master of Science (Nursing); Master of Science (Speech Language Pathology); Master of Science (Speech Language Pathology); Professional Diploma in Clinical Psychology; Master of Science (Biochemistry); Master of Science (Chemistry); Master of Science (Environmental Science & Management); Master of Science (Mathematics); Master of Science (Physics); Master of Science (Renewable Energy); Master of Science (Renewable Energy) (Part-Time); Master of Arts (Economics); Master of Arts (English); Master of Arts (Journalism & Mass Communication); Master of Law (LLM); Master of Science (Forensic Science); Master of Social Work; Post Graduate Diploma (Journalism & Mass Communication)
Bina Nusantara University (BINUS),,
Regent's American College London,,
Osgoode Hall Law School International LLM Program,,
Sichuan University,,
The Pantheon Design & Technology Institute,,
Institut supérieur de commerce et d'administration des entreprises  ISCAE,,
Mount Holyoke College,,
Universitas Komputer Indonesia,,
Central Saint Martins,,
University of North Carolina at Greensboro,,
Baekseok University ,,
Washington & Jefferson College,,
Lomonosov Moscow State University of Fine Chemical Technologies,,
Flanders Knowledge Area,,
The London Film School,,
EHL Swiss School of Tourism and Hospitality,,
Wofford College,,
Leeds Art University,,
Beijing Film Academy,,
"Platov South-Russian State Polytechnic University, NPI",,
Ulyanovsk State University,Conducting; Cultural studies; Design; Folk art culture; Linguistics; Musical and instrumental art; Story; Business Informatics; Management; Aircraft industry; Applied Informatics; Automation of technological processes and production; Ground transport and technological means; Infocommunication technologies and communication systems; Information systems and technologies; Information systems and technologies; Innovation; Materials Science and Technology; Nanoengineering; Oil and gas business; Oil and gas business; Quality management; Radiophysics; Software and administration of information systems; Technosphere safety; Technosphere safety; Biology; Forestry; Psychology; Psychology; Applied mathematics and computer science; Chemistry; Ecology and environmental management; Advertising and Public Relations; Documentation and archival science; Economy; Economy; International relationships; Journalism; Jurisprudence; Jurisprudence; Organization of work with youth; Organization of work with youth; Personnel Management; Physical Culture; Physical Culture; Physical education for persons with health problems (adaptive physical education); Physical education for persons with health problems (adaptive physical education); Political science; Social work; Social work; Sociology; Sociology; State and municipal administration; State and municipal administration; Tourism,Acting art; Philology; Economic security; Economic security; Finance and credit; Management; Aircraft industry; Computer security; Ground transport and technological means; Infocommunication technologies and communication systems; Information security of automated systems; Oil and gas business; Software and administration of information systems; System analysis and management; Technosphere safety; Нефтегазовое дело; Biology; Dentistry; Forestry; General Medicine; Pediatrics; Pharmacy; Psychology; Psychology; Applied mathematics and computer science; Physics; Customs; Customs; Economy; Economy; Judicial and prosecutorial activities; Judicial and prosecutorial activities; Jurisprudence; Jurisprudence; Personnel Management; Physical education for persons with health problems (adaptive physical education); Social work; Sociology; State and municipal administration; State and municipal administration
