University,UG Programs,PG Programs
Western University,"American Cultural Studies; American Studies; Archaeology and Biological Anthropology; Art History; Art History and Museum Studies; Art History and Studio Arts; Arts and Humanities (SASAH); Arts with HBA from Ivey; Classical Studies; Composition (BMus); Creative Writing and English Language & Literature; English Language and Literature; French Studies; Geographic Information Science; Geography; Geography and Commercial Aviation Management; Geography with HBA from Ivey; Geology; Geology and Biology; Geophysics; German Language and Culture; Global Gender Studies; History; Italian Language and Culture; Jewish Studies; Linguistic Anthropology; Linguistics; Medieval Studies; Middle East Studies; Museum and Curatorial Studies; Music; Music Administrative Studies; Music History (BMus); Music Theory (BMus); Music with HBA from Ivey; Musical Arts (BMusA); Musical Arts with HBA from Ivey (BMusA); Performance (BMus); Philosophy; Physical Geography; Spanish Language (Linguistics and Hispanic Cultures); Studio Arts; Theatre Studies; Visual Arts; Accounting (BMOS); Finance (BMOS); Financial Economics; Financial Modelling; Management and Legal Studies (BMOS); Chemical Engineering (BESc); Civil Engineering (BESc); Commercial Aviation Management (flight) (BMOS); Commercial Aviation Management (non-flight) (BMOS); Computer Engineering (BESc); Computer Science; Electrical Engineering (BESc); Engineering with Biomedical Engineering (BESc); Engineering with HBA from Ivey (BESc); Engineering with Law (BESc); Green Process Engineering (BESc); Information Systems; Integrated Engineering (BESc); Mechanical Engineering (BESc); Mechatronic Systems Engineering (BESc); Scientific Computing and Numerical Methods; Software Engineering (BESc); Anthropology; BMSc with HBA from Ivey (BMSc); Biochemistry (BMSc); Biochemistry and Cancer Biology (BMSc); Biochemistry and Cell Biology (BMSc); Biochemistry and Chemistry; Biochemistry and Pathology of Human Disease (BMSc); Biochemistry of Infection and Immunity (BMSc); Bioinformatics; Biology; Computational Biochemistry (BMSc); Developmental Cognitive Neuroscience; Epidemiology and Biostatistics (BMSc); Genetics; Genetics and Biochemistry; Interdisciplinary Medical Sciences (BMSc); Kinesiology (BA); Kinesiology (BSc); Kinesiology (Honors with Law); Kinesiology (Professional Kinesiology); Kinesiology (Sport Management with HBA from Ivey); Kinesiology (Sport Management); Medical Biophysics (BMSc); Medical Biophysics and Biochemistry (BMSc); Medical Cell Biology (BMSc); Medical Physics; Microbiology and Immunology (BMSc); Microbiology and Immunology with Pathology (BMSc); Neuroscience (BMSc); Nursing (BScN) (Collaborative program with Fanshawe College); Pathology (BMSc); Pharmacology (BMSc); Physiology (BMSc); Physiology and Pharmacology (BMSc); Psychology; Psychology with HBA from Ivey; Applied Mathematics; Applied Mathematics Methods; Astrophysics; Biodiversity and Conservation; Chemical Biology (BMSc); Chemistry; Ecosystem Health; Environment and Health; Environmental Geoscience; Environmental Science; Materials Science; Mathematical Sciences; Mathematics; Mathematics in Society; Physics; Theoretical Physics; Actuarial Science; Applied Statistics; Consumer Behavior (BMOS); Criminology; Data Science; Democratic Governance; Economics; Economics with HBA from Ivey; Education (Intermediate-Senior); Education (Junior-Intermediate); Education (Primary-Junior); Film Studies; First Nations Studies; Global Economics; Global Justice; Health Promotion (BHSc); Health Sciences (BHSc); Health Sciences with Biology (BHSc); Health Sciences with HBA from Ivey (BHSc); Health and Aging (BHSc); Human Resource Management (BMOS); Integrated Science (WISc); International Relations; MIT with HBA from Ivey; Media & the Public Interest (MPI); Media, Information & Technoculture (MIT); Medical Health Informatics (BMSc); Music Education (BMus); Music Recording Arts (MRA) (collaborative program with Fanshawe College) (BMusA); One Health (BMSc); Political Science; Political Science with HBA from Ivey; Politics, Philosophy & Economics; Popular Music Studies; Public Administration (BMOS); Science with HBA from Ivey; Sexuality Studies; Sociocultural Anthropology; Sociology; Sociology of Population, Aging and Health; Statistics; Urban Development; Urban Development with HBA from Ivey; Women’s Studies; Women’s Studies with HBA from Ivey","Ancient Philosophy (Taught); Art History (Taught); Classics (Taught); Comparative Literature (Taught); English (Taught); French Studies (Taught); Geography (MA) (Taught); Geography (MSc) (Taught); Geology (Course-Based) (Taught); Geology (Thesis-Based) (Taught); Geophysics (Course-Based) (Taught); Geophysics (Thesis-Based) (Taught); Hispanic Studies (Course-based) (Taught); Hispanic Studies (Thesis-based) (Taught); History (Cognate) (Taught); History (Thesis) (Taught); Linguistics (Taught); Music (Composition Field) (MMus) (Taught); Music (Literature and Performance Field) (MMus) (Taught); Music (Music Education Field) (MMus) (Taught); Music (Music Theory) (Taught); Music (Musicology) (Taught); Philosophy (Taught); Public History (Include Cognate Paper) (Taught); Public History (Internship-based) (Taught); Theory and Criticism (Taught); Visual Arts (MA) (Taught); Visual Arts (MFA) (Taught); Business (Executive Master of Business Administration) (EMBA) (Taught); Financial Economics (MFE) (Taught); Management (Taught); Chemical and Biochemical Engineering (MESc) (Taught); Chemical and Biochemical Engineering (MEng) (Taught); Civil and Environmental Engineering (MESc) (Taught); Civil and Environmental Engineering (MEng) (Taught); Computer Science (Taught); Design and Manufacturing Engineering (Taught); Electrical and Computer Engineering (MESc) (Taught); Electrical and Computer Engineering (MEng) (Taught); Mechanical and Materials Engineering (MESc) (Taught); Mechanical and Materials Engineering (MEng) (Taught); Nuclear Engineering (Taught); Anatomy and Cell Biology (Clinical) (Taught); Anatomy and Cell Biology (Research) (Taught); Anthropology (Applied Archaeology) (Taught); Anthropology (Taught); Biochemistry (Taught); Biology (Taught); Biomedical Engineering (MESc) (Taught); Clinical Medical Biophysics (Taught); Counselling Psychology (Taught); Epidemiology & Biostatistics (Taught); Family Medicine (MClSc) (Taught); Family Medicine (MClSc) (Taught); Foods and Nutrition (Internship Stream) (Taught); Foods and Nutrition (Thesis Stream) (Taught); Kinesiology (MA) (Taught); Kinesiology (MSc) (Taught); Medical Biophysics (Taught); Microbiology and Immunology (Accelerated) (Taught); Microbiology and Immunology (Taught); Neuroscience (Taught); Nursing (Advanced Nursing Practice Program) (MN) (Taught); Nursing (Advanced Nursing Practice Program) (MN) (Taught); Nursing (Full-Time) (Taught); Nursing (Part-Time) (Taught); Nursing (Primary Health Care Nurse Practitioner) Program) (MN) (Taught); Nursing (Primary Health Care Nurse Practitioner) Program) (MN) (Taught); Occupational Therapy (Taught); Orthodontics (MClD) (Taught); Pathologists’ Assistant (MClSc) (Taught); Pathology and Laboratory Medicine (Taught); Pathology and Laboratory Medicine (Taught); Physiology and Pharmacology (Taught); Psychology (Taught); Surgery (Taught); Applied Mathematics (Taught); Astronomy (Taught); Chemistry (Taught); Environment and Sustainability (MES) (Taught); Mathematics (2 terms Option) (Taught); Mathematics (3 terms Option) (Taught); Physics (Taught); Advanced Health Care Practice (MClSc) (Taught); Communication Sciences and Disorders (MClSc) (Taught); Data Analytics (MDA) (Taught); Economics (Taught); Education - Professional (MPEd) (Taught); Education - Professional (TESOL) (MPEd) (Taught); Education Studies (Taught); Health & Rehabilitation Sciences (Taught); Health Information Science (MHIS) (Taught); Journalism and Communication (MMJC) (Taught); Law (Project-based Option) (Taught); Law (Project-based Option) (Taught); Law (Thesis-based Option) (Taught); Law (Thesis-based Option) (Taught); Law, Studies in (MSL) (Taught); Law, Studies in (MSL) (Taught); Library & Information Science (MLIS) (Taught); Management of Applied Science (MMASc) (Taught); Media Studies (Taught); Physical Therapy (MPT) (Taught); Political Science (Taught); Popular Music & Culture (Taught); Public Administration (Taught); Public Administration (Taught); Public Health (Taught); Social Work (Advanced Standing) (Taught); Social Work (Foundational) (Taught); Sociology (Research Paper Stream) (Taught); Sociology (Thesis Stream) (Taught); Statistics (Taught); Theology (Taught); Theology (Taught); Women's Studies and Feminist Research (Taught)"
JCA London Fashion Academy,,
Tokat Gaziosmanpasa University,,
Tashkent State University of Economics,,
New York University (NYU),"BS in Leadership and Management Studies (concentration in Human Resources Management); BS in Leadership and Management Studies (concentration in International Business and Global Management); BS in Leadership and Management Studies (concentration in Organizational Management and Development); Applied Physics, B.S.; Biomolecular Science, B.S.; Business and Technology Management, B.S.; Chemical and Biomolecular Engineering, B.S.; Civil Engineering, B.S.; Computer Engineering, B.S.; Computer Science, B.S.; Electrical Engineering and Computer Engineering, B.S.; Electrical Engineering, B.S.; Integrated Design & Media, B.S.; Mathematics, B.S.; Mechanical Engineering, B.S.; Physics and Mathematics, B.S.; Science and Technology Studies, B.S.; Sustainable Urban Environments, B.S.; B.A. in Social Science (concentration in Organizational Behavior and Change); B.A. in Social Science (concentration in Organizational Behavior and Change)","MS in Professional Writing; MS in Translation & Interpreting; MS in Management and Systems (STEM); MS in Project Management (STEM); Online M.S. in Quantitative Management; M.A. in Counseling and Guidance; M.A. in Counseling for Mental Health and Wellness; M.S. in Communicative Sciences and Disorders; Online Master of Health Administration (MHA); SDG Online Master of Public Health; SDG Online Master of Public Health; SDG Online Master of Public Health; Biomedical Engineering, M.S.; Biotechnology and Entrepreneurship, M.S.; Biotechnology, M.S.; Chemical Engineering, M.S.; Civil Engineering, M.S.; Computer Engineering, M.S.; Computer Science, M.S.; Construction Management, M.S.; Cybersecurity Risk and Strategy, M.S.; Electrical Engineering, M.S.; Environmental Engineering, M.S.; Environmental Science, M.S.; Financial Engineering, MS; Industrial Engineering, M.S.; Integrated Design & Media, M.S.; M.S. in Bioinformatics; M.S. in Cybersecurity; M.S. in Industrial Engineering; M.S. in Management of Technology; Management of Technology, M.S.; Mathematical Sciences, M.S.; Mechanical Engineering, M.S.; Mechatronics and Robotics, M.S.; Transportation Management, M.S.; Transportation Planning and Engineering, M.S.; Executive LLM in Tax; M.S. in Human Resource Management and Development; MAT in Secondary Education, Grades 7–12, Initial Certification; Master of Arts in Journalism; Master of Arts in Journalism; Master of Arts in Journalism; Master of Studies in Law in Taxation"
Pass-world,,
Universidade de Brasília,,
"Presbyterian University College, Ghana",,
Andrews University,,
Regent University ,,
Hawaii Pacific University,BA in English; BA in History; BS in Public Relations; BS in Computer Science; BA in Psychology; BS Marine Biology; BS in Biology - General; BS in Biology - Human and Health Sciences; Bachelor of Arts in Anthropology; Bachelor of Science in Biochemistry; Bachelor of Science in Nursing Degree; B.S. in Environmental Science; BA in Environmental Studies; BS in Mathematics - Applied Mathematics; BS in Mathematics - Mathematics Education; BS in Mathematics - Pure Mathematics; BS in Oceanography; Bachelor of Science in Chemistry; Bachelor of Science in Mathematics and Bachelor of Science in Engineering (Dual Degree Program 3-2 Engineering); BA Multimedia Cinematic Production; BA in Asian and Pacific Studies; BA in Communication Studies; BA in Human Resource Development; BA in Humanities; BA in Integrated Multimedia; BA in Journalism; BA in Justice Administration; BA in Mass Communication; BA in Teaching English to Speakers of Other Languages; BS in Criminal Justice; BS in Diplomacy and Military Studies; Bachelor in Public Administration; Bachelor of Arts in International Studies; Bachelor of Arts in Political Science; Bachelor of Arts in Sociology; Bachelor of Science in Public Health - BSPH; Bachelor of Social Work (BSW),Master of Arts in Global Leadership and Sustainable Development; Master of Arts in Organizational Change; Master of Science in Information Systems; Master of Science in Information Systems/Master of Arts in Diplomacy and Military Studies; Master of Science in Information Systems/Master of Arts in Global Leadership and Sustainable Development; Master of Science in Information Systems/Master of Arts in Organizational Change; Master of Science in Nursing; Master of Science in Marine Science; MA in Diplomacy and Military Studies; MA in Teaching English to Speakers of Other Languages; Master of Arts in Clinical Mental Health Counseling Program; Master of Arts in Communication; Master of Arts in Human Resource Management; Master of Arts in Organizational Change/Master of Arts in Communication; Master of Science in Information Systems/Master of Arts in Human Resource Management; Master of Social Work
