University,UG Programs,PG Programs
University of Laghouat,Architecture; Civil Engineering; Computer Systems; Different Methods and Networks (Professional); Hydraulic; Public Works; Science & Technology; computer science; Basic chemistry; Biochemistry; Ecology and Ocean; Environment and ocean science; Food Industry and Quality Control; Food industry and quality control; Fundamental Chemistry; Information systems; Materials science; Mathematics; Microbiology; Nutrition Technology; Nutrition technology; Plant Production; Vegetarian production; Accounting and Collection; Anthropology; Arthofonia; Budget Management; Business Administration; Clinical Psychology; Education and Kinesiology; Educational Psychology; English; Finance the banks and the Insurance; Financial Management; French Education; General History; General Linguistics; General Philosophy; International Relations; Jurisprudence and its Origins; Literary Studies; Marketing; Media and Communication Sciences; Monetary and Banking Economics; Organization and Work; Political and administrative organization; Private Law; Public Law; School Psychology; Sharia and Law; Social Science; Spanish; international neighbor; management of human resources and facilities,"/Electronics Embedded Systems; Architecture; Automated and Industrial Computer; Civil & Environmental Construction; Civil Engineering Materials; Communication Systems; Communication Systems; Different Roads and Networks; Distributed Networks, Systems and Applications; Electrical Machines; Electrical Networks; Electrical Systems Engineering; Electromechanical; Functional Analysis and its Applications; Geomatics and Topography; Industrial Electrotechnical; Industry Industrial Manufacturing; Instrumental; Machinery & Systems; Materials and building; Mechanical Construction; Mechanical manufacturing and production; Media and Decision Systems; Microelectronics; Networks and Communication; Renewable Energy in Electrotechnical; Renewable energy in mechanics; Roads and Art installations; Structures; The Control of Electricity; Urban Management; Waterpark; Agri-food and Quality Control; Applied Biochemistry; Applied Inorganic Chemistry; Applied Microbiology; Applied physics; Biochemistry; Food and Quality Control; Materials Physics; Mathematical Analysis; Organic Chemistry; Parasitology; Physics of materials; Plant Breeding; Plant Improvement; Plant Protection; Plant and Ocean Ecology; /Philosophy: Arab and Islamic Philosophy; Accounting and Auditing; Accounting and In-depth Accounting and Collection; Ancient Arabic Literature; Anthropology: Cultural Heritage and Tour Guides; Arabic Language and Islamic Studies; Banking Marketing; Business Administration; Business Administration; Business Law; Clinical Psychology; Communication and Public Relations; Contract Law and Liability; Demographic Planning and Development; Economics and Management of Institutions; Educational Languages; Educational Sciences: Counseling and Guidance; Educational Sciences: Educational Psychology; Educational the French; Entrepreneurship; Finance and Banking 15; Finance and International Trade; General Philosophy; History and Civilization of the Islamic East; History of Ancient Civilization; History: A Contemporary History of the Maghreb; Hotel and Tourism Marketing; Human Resources Management; International Law and International Relations; International Relations; Jurisprudence and its Origins; Language and Communication Pathology; Linguistics; Linguistics; Literature and Civilization; Literature and Civilization; Literature and Civilization; Modern and Contemporary Arabic Literature; Monetary and Banking Economy; Philosophy of Civilization; Psychology; Psychology Work, Organization and Management of Human Resources; Public Administration; Quantitative Economics; Quran and Sunnah; Real Estate Law; School Sports Physical Activity; Service Marketing; Social and Cultural Anthropology; Sociology Communication; Sociology Organization and Work; The Comparative Jurisprudence and its Origins; The Criminal Law and Criminal Sciences; The Public International Law; Urban Sociology; management Resources Humanity; management of human resources and sports facilities"
University of Pennsylvania,"BA in Classical Studies - Classical Civilization; BA in Classical Studies - Classical Languages and Literature; BA in Comparative Literature - Globalization; BA in Comparative Literature - Literary and Cultural Theory; BA in History of Art; BA in Music; BA in Near Eastern Languages and Civilizations - Ancient Near East; BA in Near Eastern Languages and Civilizations - Arabic and Hebrew Studies; BA in Near Eastern Languages and Civilizations - Hebrew and Judaica; BA in Russian Language, Literature and Culture; BA in Theatre Arts; Bachelor of Arts in Linguistics; BA in Logic, Information, and Computation; BA in Biological Basis of Behavior; BA in Biology - Computational Biology Concentration; BA in Biology - Mathematical Biology Concentration; BA in Biology - Neurobiology; BA in Biophysics; BA in Health and Societies - Bioethics and Society; BA in Health and Societies - Disease and Society; BA in Health and Societies - Gender and Health; BA in Health and Societies - Health Care Markets and Finance; BA in Health and Societies - Health Policy and Law; BA in Psychology; BA in Chemistry; BA in Mathematics - Biological Mathematics Concentration; BA in Physics - Concentration in Astrophysics; BA in Physics - Concentration in Business and Technology; BA in Physics - Concentration in Chemical Principles; BA in Physics - Concentration in Computer Techniques; BA in Physics - Concentration in Physical Theory and Experimental Technique; BA in Africana Studies; BA in Criminology; BA in Economics; BA in Environmental Studies - Environmental History and Regional Studies Concentration; BA in Environmental Studies - Environmental Policy and Application Concentration; BA in Environmental Studies - Global Environmental Systems Concentration; BA in Health and Societies - Environment and Health; BA in Health and Societies - Public Health; BA in Hispanic Studies; BA in International Relations; BA in Italian Studies - Italian Culture; BA in Italian Studies - Italian Literature; BA in Jewish Studies; BA in Latin American and Latino Studies; BA in Near Eastern Languages and Civilizations - Arabic and Islamic Studies; BA in Religious Studies; BA in Russian Culture and History; BA in Sociology - Global and International Studies; BA in Sociology - Urban Sociology; BA in South Asia Studies; Bachelor of Arts Degree in Communication",
Tashkent State Transport University,,
Ming Chuan University,,
American University of Paris (AUP),,
St Catherine University,,
Kohat University of Science &Technology,,
Belmont University,,
University of Khartoum,,
University of Manouba,,
Frederick S. Pardee School of Global Studies,,
Universidad Politécnica Salesiana,,
Ursinus College,,
Ahfad University for Women,,
Oglethorpe University,,
Chatham University,,
Ganesha University of Education,,
Cardiff Metropolitan University,"Architectural Design & Technology - BSc (Hons) Degree; Architectural Design & Technology - BSc (Hons) Degree; Architecture - BA (Hons); Artist Designer: Maker - BA (Hons) Degree; BA (Hons) Creative Writing and Media​; BA (Hons) Creative Writing and Media​; BA (Hons) Drama and Creative Writing; BA (Hons) Drama and Creative Writing; BA (Hons) Drama and Media; BA (Hons) Drama and Media; BA (Hons) English & Creative Writing; BA (Hons) English & Creative Writing; BA (Hons) English & Drama; BA (Hons) English & Drama; BA (Hons) English & Media; BA (Hons) English & Media; BA (Hons) English and Creative Writing; BA (Hons) English and Creative Writing; Ceramics - BA (Hons) Degree; Community Theatre - BA (Hons) Degree; Community Theatre - BA (Hons) Degree; Creative Writing - BA (Hons) Degree; Creative Writing - BA (Hons) Degree; English Literature (Digital Practice) - BA (Hons) Degree; English Literature (Digital Practice) - BA (Hons) Degree; Fashion Buying and Brand Management – BA (Hons) Degree; Fashion Buying and Brand Management – BA (Hons) Degree with Foundation; Fashion Buying and Brand Management – BA (Hons) Degree with Foundation and Placement; Fashion Buying and Brand Management – BA (Hons) Degree with Placement; Fashion Design - BA (Hons) Degree; Fine Art - BA (Hons) Degree; Graphic Communication - BA (Hons) Degree; Illustration - BA (Hons) Degree; Interior Design - BA (Hons) Degree; Photography - BA (Hons) Degree; Product Design - BA (Hons) Degree; Product Design - BSc (Hons) Degree; Textiles - BA (Hons) Degree; Accounting & Economics - BA (Hons) Degree; Accounting & Economics - BA (Hons) Degree with Foundation; Accounting & Economics - BA (Hons) Degree with Foundation and Placement; Accounting & Economics - BA (Hons) Degree with Placement; Accounting & Finance - BA (Hons) Degree; Accounting & Finance - BA (Hons) Degree with Foundation; Accounting & Finance - BA (Hons) Degree with Foundation and Placement; Accounting & Finance - BA (Hons) Degree with Placement; Accounting - BA (Hons) Degree; Accounting - BA (Hons) Degree with Foundation Year; Accounting - BA (Hons) Degree with Foundation and Placement Year; Accounting - BA (Hons) Degree with Placement Year; Advertising and Marketing Management – BA (Hons) Degree; Advertising and Marketing Management – BA (Hons) Degree with Foundation; Advertising and Marketing Management – BA (Hons) Degree with Foundation and Placement; Advertising and Marketing Management – BA (Hons) Degree with Placement; Applied Entrepreneurship & Innovation Management - BA (Hons); Applied Entrepreneurship & Innovation Management - BA (Hons) with Foundation; Applied Entrepreneurship & Innovation Management - BA (Hons) with Foundation and Placement; Applied Entrepreneurship & Innovation Management - BA (Hons) with Placement; Aviation Management - BA (Hons) Degree; Aviation Management - BA (Hons) Degree; Banking and Finance - BSc (Hons) Degree; Banking and Finance - BSc (Hons) Degree with Foundation; Banking and Finance - BSc (Hons) Degree with Foundation and Placement; Banking and Finance - BSc (Hons) Degree with Placement; Brand and Marketing Management – BA (Hons) Degree; Brand and Marketing Management – BA (Hons) Degree with Foundation; Brand and Marketing Management – BA (Hons) Degree with Foundation and Placement; Brand and Marketing Management – BA (Hons) Degree with Placement; Business Economics - BA (Hons) Degree; Business Economics - BA (Hons) Degree; Business Economics - BA (Hons) Degree with Foundation; Business Economics - BA (Hons) Degree with Foundation and Placement; Business Economics - BA (Hons) Degree with Placement; Business and Management (Entrepreneurship) - BA (Hons) Degree; Business and Management (Entrepreneurship) - BA (Hons) Degree with Foundation; Business and Management (Entrepreneurship) - BA (Hons) Degree with Foundation and Placement; Business and Management (Entrepreneurship) - BA (Hons) Degree with Placement; Business and Management (Finance) - BA (Hons) Degree; Business and Management (Finance) - BA (Hons) Degree with Foundation; Business and Management (Finance) - BA (Hons) Degree with Foundation and Placement; Business and Management (Finance) - BA (Hons) Degree with Placement; Business and Management (Human Resource Management) - BA (Hons) Degree; Business and Management (Human Resource Management) - BA (Hons) Degree with Foundation; Business and Management (Human Resource Management) - BA (Hons) Degree with Foundation and Placement; Business and Management (Human Resource Management) - BA (Hons) Degree with Placement; Business and Management (International Trade) - BA (Hons) Degree; Business and Management (International Trade) - BA (Hons) Degree with Foundation; Business and Management (International Trade) - BA (Hons) Degree with Foundation and Placement; Business and Management (International Trade) - BA (Hons) Degree with Placement; Business and Management (Law) - BA (Hons) Degree; Business and Management (Law) - BA (Hons) Degree with Foundation; Business and Management (Law) - BA (Hons) Degree with Foundation and Placement; Business and Management (Law) - BA (Hons) Degree with Placement; Business and Management (Marketing) - BA (Hons) Degree; Business and Management (Marketing) - BA (Hons) Degree with Foundation; Business and Management (Marketing) - BA (Hons) Degree with Foundation and Placement; Business and Management (Marketing) - BA (Hons) Degree with Placement; Business and Management (Sustainability) - BA (Hons) Degree; Business and Management (Sustainability) - BA (Hons) Degree with Foundation; Business and Management (Sustainability) - BA (Hons) Degree with Foundation and Placement; Business and Management (Sustainability) - BA (Hons) Degree with Placement; Business and Management - BA (Hons) Degree; Business and Management - BA (Hons) Degree with Foundation; Business and Management - BA (Hons) Degree with Foundation and Placement; Business and Management - BA (Hons) Degree with Placement; Digital Marketing Management - BA (Hons) Degree; Digital Marketing Management - BA (Hons) Degree with Foundation; Digital Marketing Management - BA (Hons) Degree with Foundation and Placement; Fashion Marketing Management - BA (Hons) Degree; Fashion Marketing Management - BA (Hons) Degree with Foundation; Fashion Marketing Management - BA (Hons) Degree with Foundation and Placement; Fashion Marketing Management - BA (Hons) Degree with Placement; Global Business Management (Top-Up) - BA (Hons) Degree; International Accounting and Finance (Top-Up) - BSc (Hons) Degree; International Banking and Finance (Top-Up) - BSc (Hons) Degree; International Banking and Finance (Top-Up) - BSc (Hons) Degree; International Business Management - BA (Hons) Degree; International Business Management - BA (Hons) Degree with Foundation; International Business Management - BA (Hons) Degree with Foundation and Placement; Management and Leadership - BA (Hons) Degree; Marketing Management - BA (Hons) Degree; Marketing Management - BA (Hons) Degree with Foundation; Marketing Management - BA (Hons) Degree with Foundation and Placement; Sales and Marketing Management – BA (Hons) Degree; Sales and Marketing Management – BA (Hons) Degree with Foundation; Sales and Marketing Management – BA (Hons) Degree with Foundation and Placement; Sales and Marketing Management – BA (Hons) Degree with Placement; Business Information Systems - BSc (Hons) Degree; Business Information Systems - BSc (Hons) Degree with Foundation; Business Information Systems - BSc (Hons) Degree with Foundation and Placement; Business Information Systems - BSc (Hons) Degree with Placement; Computer Games Design & Development - BSc (Hons) Degree; Computer Games Design & Development - BSc (Hons) Degree with Foundation; Computer Games Design & Development - BSc (Hons) Degree with Foundation and Placement; Computer Games Design & Development - BSc (Hons) Degree with Placement; Computer Science - BSc (Hons) Degree; Computer Science - BSc (Hons) Degree with Foundation; Computer Science - BSc (Hons) Degree with Foundation and Placement; Computer Science - BSc (Hons) Degree with Placement; Computer Security - BSc (Hons) Degree; Computer Security - BSc (Hons) Degree with Foundation; Computer Security - BSc (Hons) Degree with Foundation and Placement; Computer Security - BSc (Hons) Degree with Placement; Computing for Interaction - BSc (Hons) Degree; Computing for Interaction - BSc (Hons) Degree with Foundation; Computing for Interaction - BSc (Hons) Degree with Foundation and Placement; Computing for Interaction - BSc (Hons) Degree with Placement; Computing with Creative Design - BSc (Hons) Degree; Computing with Creative Design - BSc (Hons) Degree with Foundation; Computing with Creative Design - BSc (Hons) Degree with Foundation and Placement; Computing with Creative Design - BSc (Hons) Degree with Placement; Electronic and Computer Systems Engineering - BEng Degree; Electronic and Computer Systems Engineering - MEng Degree; Housing Studies - BSc (Hons) Degree; Robotics Engineering - BEng (Hons) Degree; Robotics Engineering - MEng (Hons) Degree; Software Engineering - BSc (Hons) Degree; Software Engineering - BSc (Hons) Degree with Foundation; Software Engineering - BSc (Hons) Degree with Foundation and Placement; Software Engineering - BSc (Hons) Degree with Placement; Virtual & Augmented Reality - BSc (Hons) Degree; Virtual & Augmented Reality - BSc (Hons) Degree with Foundation; Virtual & Augmented Reality - BSc (Hons) Degree with Foundation and Placement; Virtual & Augmented Reality - BSc (Hons) Degree with Placement; Biomedical Science - BSc (Hons) Degree; Biomedical Science - BSc (Hons) Degree with Foundation; Biomedical Sciences with Health, Exercise & Nutrition - BSc (Hons) Degree; Biomedical Sciences with Health, Exercise & Nutrition - BSc (Hons) Degree with Foundation; Complementary Healthcare Top-up Year - BSc (Hons) Degree; Complementary Healthcare Top-up Year - BSc (Hons) Degree; Dental Technology - BSc (Hons) Degree; Food Science & Technology - BSc (Hons) Degree; Food Science & Technology - BSc (Hons) Degree; Food Science & Technology - BSc (Hons) Degree with Foundation; Food Science & Technology - BSc (Hons) Degree with Foundation and Placement; Food Science & Technology - BSc (Hons) Degree with Placement; Health & Social Care - BSc (Hons) Degree; Health & Social Care - BSc (Hons) Degree with Foundation; Health and Wellbeing - BSc (Hons) Degree; Health and Wellbeing - BSc (Hons) Degree; Health and Wellbeing - BSc (Hons) Degree with Foundation; Healthcare Science - BSc (Hons) Degree; Healthcare Science - BSc (Hons) Degree with Placement; Human Nutrition & Dietetics - BSc (Hons) Degree; Nutrition - BSc (Hons) Degree; Nutrition - BSc (Hons) Degree with Foundation; Podiatry - BSc (Hons) Degree; Psychology - BSc (Hons) Degree; Psychology - BSc (Hons) Degree with Foundation; Speech and Language Therapy - BSc (Hons) Degree; Environmental Health - BSc (Hons) Degree; Environmental Health - BSc (Hons) Degree with Foundation; Digital Health - BSc (Hons) Degree; Digital Health - MSci Degree; Animation - BA (Hons) Degree; Applied Social Policy - BSc (Hons) Degree; Data Science - BSc (Hons) Degree; Data Science - BSc (Hons) Degree with Foundation; Data Science - BSc (Hons) Degree with Foundation and Placement; Data Science - BSc (Hons) Degree with Placement; Early Years Education and Professional Practice with Early Years Practitioner Status (EYPS) - BA (Hons) Degree; Early Years Education and Professional Practice with Early Years Practitioner Status (EYPS) - BA (Hons) Degree; Economics - BSc (Hons) Degree; Economics - BSc (Hons) Degree; Economics - BSc (Hons) Degree with Foundation; Economics - BSc (Hons) Degree with Foundation and Placement; Economics - BSc (Hons) Degree with Placement; Education Studies and Social Policy - BA (Hons) Degree (Flexible); Education, Psychology and Special Educational Needs - BSc (Hons) Degree; Events Management - BA (Hons) Degree; Events Management - BA (Hons) Degree; Events Management - BA (Hons) Degree with Foundation; Events Management - BA (Hons) Degree with Foundation and Placement; Events Management - BA (Hons) Degree with Placement; International Economics & Finance - BSc (Hons) Degree; International Economics & Finance - BSc (Hons) Degree; International Economics & Finance - BSc (Hons) Degree with Foundation; International Economics & Finance - BScEcon (Hons) Degree; International Economics & Finance - BScEcon (Hons) Degree; International Economics & Finance - BScEcon (Hons) Degree with Foundation; International Hospitality & Events Management – BA (Hons) Degree; International Hospitality & Events Management – BA (Hons) Degree with Foundation; International Hospitality & Events Management – BA (Hons) Degree with Foundation and Placement; International Hospitality & Tourism Management – BA (Hons) Degree; International Hospitality & Tourism Management – BA (Hons) Degree with Foundation; International Hospitality & Tourism Management – BA (Hons) Degree with Foundation and Placement; International Hospitality Management – BA (Hons) Degree; International Hospitality Management – BA (Hons) Degree with Foundation; International Hospitality Management – BA (Hons) Degree with Foundation and Placement; International Tourism Management - BA (Hons) Degree; International Tourism Management - BA (Hons) Degree; International Tourism Management - BA (Hons) Degree with Foundation; International Tourism Management - BA (Hons) Degree with Foundation and Placement; International Tourism Management - BA (Hons) Degree with Placement; International Tourism and Events Management - BA (Hons) Degree; International Tourism and Events Management - BA (Hons) Degree; International Tourism and Events Management - BA (Hons) Degree with Foundation; International Tourism and Events Management - BA (Hons) Degree with Foundation and Placement; International Tourism and Events Management - BA (Hons) Degree with Placement; LLB (Hons) Law Degree; LLB (Hons) Law Degree; LLB (Hons) Law Degree with Foundation; Media and Communications - BA (Hons) Degree; Media and Communications - BA (Hons) Degree; Media and Communications - BA (Hons) Degree with Sandwich; Primary Education (3-11) with Qualified Teacher Status - BA (Hons) Degree; Primary Education Studies - BA (Hons) Degree; Primary Education Studies - BA (Hons) Degree; Professional Policing - BA (Hons) Degree; Public Relations (PR) and Marketing Management – BA (Hons) Degree; Public Relations (PR) and Marketing Management – BA (Hons) Degree with Foundation; Public Relations (PR) and Marketing Management – BA (Hons) Degree with Foundation and Placement; Public Relations (PR) and Marketing Management – BA (Hons) Degree with Placement; Social Work - BSc (Hons); Sport & Exercise Science (Intercalated) - BSc (Hons) Degree; Sport & Exercise Science - BSc (Hons) Degree; Sport & Exercise Science - BSc (Hons) Degree; Sport Coaching - BSc (Hons) Degree; Sport Coaching - BSc (Hons) Degree; Sport Conditioning, Rehabilitation and Massage - BSc (Hons) Degree; Sport Conditioning, Rehabilitation and Massage - BSc (Hons) Degree; Sport Management - BSc (Hons) Degree; Sport Management - BSc (Hons) Degree; Sport Media - BSc (Hons) Degree; Sport Media - BSc (Hons) Degree; Sport Performance Analysis - BSc (Hons) Degree; Sport Performance Analysis - BSc (Hons) Degree; Sport, Physical Education and Health (Dance) - BSc (Hons) Degree; Sport, Physical Education and Health (Dance) - BSc (Hons) Degree; Sport, Physical Education and Health- BSc (Hons) Degree; Sport, Physical Education and Health- BSc (Hons) Degree; Teaching & Learning Studies - BA (Hons) Degree; Youth & Community Work (Youth Work) - BA (Hons) Degree; Youth & Community Work (Youth Work) - BA (Hons) Degree; Youth & Community Work (Youth Work) - BA (Hons) Degree with Foundation; Youth & Community Work - BA (Hons) Degree; Youth & Community Work - BA (Hons) Degree; Youth & Community Work - BA (Hons) Degree with Foundation","Ceramics & Maker Masters - MA; Ceramics & Maker Masters - MA; Creative Writing Masters - MA; Creative Writing Masters - MA; English Literature Masters - MA; English Literature Masters - MA; English Literature and Creative Writing Masters - MA; English Literature and Creative Writing Masters - MA; Fashion Design - MA; Fashion Design - MA; Global Design - MDes; Global Design - MDes; Illustration & Animation - MA; Illustration & Animation - MA; Master of Fine Art (MFA); Master of Fine Art (MFA); Product Design Masters - MSc; Product Design Masters - MSc; Accounting & Finance Masters - MSc; Accounting & Finance Masters - MSc; Banking & Finance Masters - MSc; Banking & Finance Masters - MSc; Creative Enterprise & Innovation - MA; Creative Enterprise & Innovation - MA; Digital Marketing Management Masters - MSc; Digital Marketing Management Masters - MSc; Entrepreneurship and Innovation Management - MSc; Entrepreneurship and Innovation Management - MSc; Fashion Marketing Management Masters - MSc; Fashion Marketing Management Masters - MSc; International Business Management Masters - MSc; LLM International Business - Master of Laws; LLM International Business - Master of Laws; MSc Financial Management; MSc Financial Management; MSc Financial Management (International Finance); MSc Financial Management (International Finance); MSc Financial Management (Islamic Finance); MSc Financial Management (Islamic Finance); MSc Financial Management (Project Management); MSc Financial Management (Project Management); MSc Financial Management (Strategic Management); MSc Financial Management (Strategic Management); Project Management Masters - MSc; Strategic Marketing Masters - MSc; Strategic Marketing Masters - MSc; Advanced Computer Science (Internship) Masters Degree - MSc; Advanced Computer Science Masters Degree - MSc; Advanced Computer Science Masters Degree - MSc; Information Technology Management (Internship) Masters Degree - MSc; Information Technology Management (Sandwich) Masters Degree - MSc; Information Technology Management Masters Degree - MSc; Information Technology Management Masters Degree - MSc; Production Engineering Management Masters - MSc; Production Engineering Management Masters - MSc; Technology Project Management (Sandwich/Internship) Masters Degree - MSc; Technology Project Management Masters Degree - MSc; Technology Project Management Masters Degree - MSc; Applied Public Health Masters - MSc; Applied Public Health Masters - MSc; Dental Technology Masters - MSc (Distance Learning); Dietetics Masters - MSc; Forensic Psychology Masters - MSc; Forensic Psychology Masters - MSc; Health Psychology Masters - MSc; Health Psychology Masters - MSc; MSc Advanced Practice (Audiology); MSc Advanced Practice (Dietetics); MSc Advanced Practice (Healthcare and Wellbeing); MSc Advanced Practice (Housing); MSc Advanced Practice (Musculoskeletal Studies); MSc Advanced Practice (Public Health Emergencies); MSc Advanced Practice (Speech and Language Therapy); MSc Advanced Practice (Sport and Exercise Nutrition​); MSc Biomedical Science (Cellular & Molecular Pathology)​​​​; MSc Biomedical Science (Cellular & Molecular Pathology)​​​​; MSc Biomedical Science (Immunohaematology); MSc Biomedical Science (Immunohaematology); MSc Biomedical Science (Medical Biochemistry); MSc Biomedical Science (Medical Biochemistry); MSc Biomedical Science (Medical Genetics & Genomics); MSc Biomedical Science (Medical Genetics & Genomics); MSc Biomedical Science (Medical Microbiology); MSc Biomedical Science (Medical Microbiology); Nutrition for Sport and Exercise - MSc; Psychology in Education - MSc; Psychology in Education - MSc; Psychology of Applied Behaviour Change Masters - MSc; Psychology of Applied Behaviour Change Masters - MSc; Sport Psychology Masters - MSc; Sport Psychology Masters - MSc; Food Science & Technology Masters - MSc; Food Science & Technology Masters - MSc; Food Science & Technology Masters - MSc with Placement/Internship; Food Technology for Industy Masters - MSc (Online Distance Learning); Data Science (Internship) Masters Degree - MSc; Data Science Masters Degree - MSc; Data Science Masters Degree - MSc; Economics & Finance Masters - MSc; Economics & Finance Masters - MSc; Education - MA (full-time); Education: Additional Learning Needs - MA; Education: Additional Learning Needs - MA; Education: Community Practice - MA; Education: Community Practice - MA; Education: Policy and Practice - MA; Education: Policy and Practice - MA; Education: TESOL (Teaching English to Speakers of Other Languages) - MA; Education: TESOL (Teaching English to Speakers of Other Languages) - MA; Education: Youth & Community Work - MA; Education: Youth & Community Work - MA; Education: Youth and Community Work - MA; Education: Youth and Community Work - MA; Educational Leadership - MA; Educational Leadership - MA; Events Project Management Masters - MSc; Events Project Management Masters - MSc; Human Resource Management Masters - MSc; International Hospitality and Tourism Management Masters - MSc; International Hospitality and Tourism Management Masters - MSc; International Supply Chain and Logistics Management Masters - MSc; International Supply Chain and Logistics Management Masters - MSc; Occupational Safety, Health & Wellbeing Masters - MSc; Occupational Safety, Health & Wellbeing Masters - MSc; Professional Practice (Sport Performance Analysis) Masters - MSc; Professional Practice (Sport Performance Analysis) Masters - MSc; Sociology and Ethics of Sport Masters- MA; Sociology and Ethics of Sport Masters- MA; Specialist Journalism Masters - MA; Specialist Journalism Masters - MA; Sport & Exercise Medicine Masters- MSc; Sport & Exercise Medicine Masters- MSc; Sport & Exercise Science Masters - MSc; Sport & Exercise Science Masters - MSc; Sport Broadcast Masters - MSc; Sport Broadcast Masters - MSc; Sport Coaching and Pedagogy Masters - MSc; Sport Coaching and Pedagogy Masters - MSc; Sport Management & Leadership Masters - MSc; Sport Management & Leadership Masters - MSc; Sport Performance Analysis (Analytics Pathway) Masters - MSc; Sport Performance Analysis (Analytics Pathway) Masters - MSc; Sport Performance Analysis (Applied Pathway) Masters - MSc; Sport Performance Analysis (Applied Pathway) Masters - MSc; Sport Rehabilitation Masters - MSc; Sport Rehabilitation Masters - MSc; Strength & Conditioning Masters - MSc; Strength & Conditioning Masters - MSc"
