University,Year,Rank
University of Utah,2012 #=256,#=256
University of Utah,2014 #271,#271
University of Utah,2015 #313,#313
University of Utah,2016 #=369,#=369
University of Utah,2017 #411-420,#411-420
University of Utah,2018 #=391,#=391
University of Utah,2019 #=345,#=345
University of Utah,2020 #353,#353
University of Utah,2021 #333,#333
University of Utah,2022 #=358,#=358
University of Utah,2023 #=392,#=392
University of Utah,2024 #=441,#=441
Universidade de Santiago de Compostela,2012 #451- 500,#451- 500
Universidade de Santiago de Compostela,2014 #501-550,#501-550
Universidade de Santiago de Compostela,2015 #551-600,#551-600
Universidade de Santiago de Compostela,2016 #551-600,#551-600
Universidade de Santiago de Compostela,2017 #551-600,#551-600
Universidade de Santiago de Compostela,2018 #601-650,#601-650
Universidade de Santiago de Compostela,2019 #581-590,#581-590
Universidade de Santiago de Compostela,2020 #651-700,#651-700
Universidade de Santiago de Compostela,2021 #701-750,#701-750
Universidade de Santiago de Compostela,2022 #701-750,#701-750
Universidade de Santiago de Compostela,2023 #751-800,#751-800
Universidade de Santiago de Compostela,2024 #701-710,#701-710
Hokkaido University,2012 #138,#138
Hokkaido University,2014 #144,#144
Hokkaido University,2015 #135,#135
Hokkaido University,2016 #=139,#=139
Hokkaido University,2017 #130,#130
Hokkaido University,2018 #=122,#=122
Hokkaido University,2019 #=128,#=128
Hokkaido University,2020 #132,#132
Hokkaido University,2021 #139,#139
Hokkaido University,2022 #145,#145
Hokkaido University,2023 #=141,#=141
Hokkaido University,2024 #196,#196
The Josip Juraj Strossmayer University of Osijek,2022 #1001-1200,#1001-1200
The Josip Juraj Strossmayer University of Osijek,2023 #1001-1200,#1001-1200
The Josip Juraj Strossmayer University of Osijek,2024 #1201-1400,#1201-1400
Universidade Veiga de Almeida,2024 #=233,#=233
Indian Institute of Technology Mandi,2024 #=90,#=90
Anton de Kom Universitiet van Suriname,2024 #=233,#=233
Universitas Syiah Kuala,2023 #=103,#=103
Universitas Syiah Kuala,2024 #=117,#=117
Université d'Avignon et des Pays du Vaucluse,2024 #128,#128
Universiti Malaysia Kelantan,2024 #821-840,#821-840
Northwest Agriculture and Forestry University,2023 #801-1000,#801-1000
Northwest Agriculture and Forestry University,2024 #951-1000,#951-1000
Qassim University,2022 #801-1000,#801-1000
Qassim University,2023 #801-1000,#801-1000
Qassim University,2024 #901-950,#901-950
Sechenov University,2022 #651-700,#651-700
Sechenov University,2023 #651-700,#651-700
Sechenov University,2024 #771-780,#771-780
Université de Versailles Saint-Quentin-en-Yvelines (UVSQ),2021 #801-1000,#801-1000
Medical University of Gdańsk,2022 #551-600,#551-600
Medical University of Gdańsk,2023 #551-600,#551-600
University of Cumbria,2024 #=161,#=161
Gachon University,2017 #451-500,#451-500
Gachon University,2021 #551-600,#551-600
Indian Institute of Technology Hyderabad (IITH),2021 #601-650,#601-650
Indian Institute of Technology Hyderabad (IITH),2022 #591-600,#591-600
Indian Institute of Technology Hyderabad (IITH),2023 #581-590,#581-590
Indian Institute of Technology Hyderabad (IITH),2024 #691-700,#691-700
Royal College of Music,2016 #=3,#=3
Royal College of Music,2017 #2,#2
Royal College of Music,2018 #2,#2
Royal College of Music,2019 #3,#3
Royal College of Music,2020 #2,#2
Royal College of Music,2021 #2,#2
Royal College of Music,2022 #1,#1
Royal College of Music,2023 #1,#1
Himachal Pradesh University,2020 #451-500,#451-500
Jeonbuk National University,2012 #601+,#601+
Jeonbuk National University,2014 #551-600,#551-600
Jeonbuk National University,2015 #551-600,#551-600
Jeonbuk National University,2016 #501-550,#501-550
Jeonbuk National University,2017 #501-550,#501-550
Jeonbuk National University,2018 #501-550,#501-550
Jeonbuk National University,2019 #571-580,#571-580
Jeonbuk National University,2020 #571-580,#571-580
Jeonbuk National University,2021 #591-600,#591-600
Jeonbuk National University,2022 #571-580,#571-580
Jeonbuk National University,2023 #551-560,#551-560
Jeonbuk National University,2024 #721-730,#721-730
Universidad Mayor de San Francisco Xavier,2024 #=269,#=269
Universidad Argentina John F. Kennedy,2013 #251-300,#251-300
Universidad Argentina John F. Kennedy,2014 #201-250,#201-250
Universidad Argentina John F. Kennedy,2015 #201-300,#201-300
Universidad Argentina John F. Kennedy,2016 #251-300,#251-300
Universidad Argentina John F. Kennedy,2018 #301-400,#301-400
Universidad Argentina John F. Kennedy,2019 #351+,#351+
Universidad Argentina John F. Kennedy,2020 #351-400,#351-400
Universidad Antonio Narino ,2024 #=154,#=154
University College Cork,2012 #190,#190
University College Cork,2014 #=210,#=210
University College Cork,2015 #=230,#=230
University College Cork,2016 #=233,#=233
University College Cork,2017 #=283,#=283
University College Cork,2018 #=283,#=283
University College Cork,2019 #=338,#=338
University College Cork,2020 #310,#310
University College Cork,2021 #286,#286
University College Cork,2022 #=298,#=298
University College Cork,2023 #303,#303
University College Cork,2024 #=292,#=292
University of Southern Mississippi,2020 #351-400,#351-400
University of Southern Mississippi,2021 #351-400,#351-400
University of Southern Mississippi,2022 #351-400,#351-400
University of Evansville,2020 #251-300,#251-300
University of Evansville,2021 #251-300,#251-300
University of Basrah,2021 #1001+,#1001+
University of Basrah,2022 #1201+,#1201+
University of Basrah,2023 #1201-1400,#1201-1400
University of Basrah,2024 #1201-1400,#1201-1400
Non-profit joint-stock company Shakarim University,2023 #=25,#=25
Non-profit joint-stock company Shakarim University,2024 #=30,#=30
Université de Cergy-Pontoise,2012 #601+,#601+
Université de Cergy-Pontoise,2014 # 701+,# 701+
Université de Cergy-Pontoise,2015 # 701+,# 701+
Université de Cergy-Pontoise,2016 #701+,#701+
Université de Cergy-Pontoise,2017 #701+,#701+
Université de Cergy-Pontoise,2018 #801-1000,#801-1000
Université de Cergy-Pontoise,2019 #801-1000,#801-1000
Université de Cergy-Pontoise,2020 #1001+,#1001+
Hampton University,2020 #251-300,#251-300
Hampton University,2021 #301-350,#301-350
University of the West of Scotland,2024 #1201+,#1201+
University of Mississippi,2014 #=317,#=317
University of Mississippi,2015 #375,#375
University of Mississippi,2016 #551-600,#551-600
University of Mississippi,2017 #601-650,#601-650
University of Mississippi,2018 #801-1000,#801-1000
University of Mississippi,2019 #801-1000,#801-1000
University of Mississippi,2020 #801-1000,#801-1000
University of Mississippi,2021 #801-1000,#801-1000
University of Mississippi,2022 #801-1000,#801-1000
University of Mississippi,2023 #801-1000,#801-1000
University of Mississippi,2024 #1001-1200,#1001-1200
Trinity College of Music,2020 #51-100,#51-100
Paul Valéry University Montpellier,2012 #601+,#601+
Paul Valéry University Montpellier,2014 # 701+,# 701+
Paul Valéry University Montpellier,2015 # 701+,# 701+
Paul Valéry University Montpellier,2016 #701+,#701+
Paul Valéry University Montpellier,2017 #701+,#701+
Paul Valéry University Montpellier,2018 #801-1000,#801-1000
Paul Valéry University Montpellier,2019 #801-1000,#801-1000
Paul Valéry University Montpellier,2020 #801-1000,#801-1000
Paul Valéry University Montpellier,2021 #801-1000,#801-1000
Paul Valéry University Montpellier,2022 #1001-1200,#1001-1200
Paul Valéry University Montpellier,2023 #1001-1200,#1001-1200
Paul Valéry University Montpellier,2024 #1001-1200,#1001-1200
Universidade Federal de Alagoas ,2024 #=137,#=137
Chaoyang University of Technology ,2024 #1201-1400,#1201-1400
Florida Agricultural and Mechanical University,2020 #251-300,#251-300
Florida Agricultural and Mechanical University,2021 #301-350,#301-350
Sabaragamuwa University of Sri Lanka ,2024 #=238,#=238
Universidad Privada del Norte,2024 #=233,#=233
Renmin (People's) University of China,2012 #401- 450,#401- 450
Renmin (People's) University of China,2014 #461-470,#461-470
Renmin (People's) University of China,2015 #461-470,#461-470
Renmin (People's) University of China,2016 #441-450,#441-450
Renmin (People's) University of China,2017 #421-430,#421-430
Renmin (People's) University of China,2018 #481-490,#481-490
Renmin (People's) University of China,2019 #521-530,#521-530
Renmin (People's) University of China,2020 #531-540,#531-540
Renmin (People's) University of China,2021 #581-590,#581-590
Renmin (People's) University of China,2022 #601-650,#601-650
Renmin (People's) University of China,2023 #601-650,#601-650
Renmin (People's) University of China,2024 #=556,#=556
Université de Limoges,2024 #1201-1400,#1201-1400
Kasetsart University,2012 #601+,#601+
Kasetsart University,2014 #651-700,#651-700
Kasetsart University,2015 #651-700,#651-700
Kasetsart University,2016 #651-700,#651-700
Kasetsart University,2017 #701+,#701+
Kasetsart University,2018 #751-800,#751-800
Kasetsart University,2019 #801-1000,#801-1000
Kasetsart University,2020 #801-1000,#801-1000
Kasetsart University,2021 #801-1000,#801-1000
Kasetsart University,2022 #801-1000,#801-1000
Kasetsart University,2023 #801-1000,#801-1000
Kasetsart University,2024 #751-760,#751-760
Russian Institute of Theatre Arts  (GITIS),2022 #51-100,#51-100
Russian Institute of Theatre Arts  (GITIS),2023 #46,#46
École Centrale de Lyon,2013 #101-150,#101-150
École Centrale de Lyon,2014 #101-150,#101-150
École Centrale de Lyon,2015 #151-200,#151-200
École Centrale de Lyon,2016 #101-150,#101-150
École Centrale de Lyon,2017 #201-250,#201-250
École Centrale de Lyon,2017 #380,#380
École Centrale de Lyon,2018 #201-250,#201-250
École Centrale de Lyon,2018 #401-450,#401-450
École Centrale de Lyon,2019 #401-450,#401-450
École Centrale de Lyon,2019 #101-150,#101-150
École Centrale de Lyon,2019 #=384,#=384
École Centrale de Lyon,2020 #351-400,#351-400
École Centrale de Lyon,2020 #101-150,#101-150
École Centrale de Lyon,2020 #345,#345
École Centrale de Lyon,2021 #401-450,#401-450
École Centrale de Lyon,2021 #150,#150
École Centrale de Lyon,2021 #=318,#=318
École Centrale de Lyon,2022 #=255,#=255
École Centrale de Lyon,2022 #401-410,#401-410
École Centrale de Lyon,2022 #201-220,#201-220
École Centrale de Lyon,2022 #301-350,#301-350
École Centrale de Lyon,2022 #=136,#=136
École Centrale de Lyon,2022 #251-300,#251-300
École Centrale de Lyon,2022 #301-350,#301-350
École Centrale de Lyon,2023 #214,#214
École Centrale de Lyon,2023 #301-350,#301-350
École Centrale de Lyon,2023 #149,#149
École Centrale de Lyon,2023 #301-350,#301-350
École Centrale de Lyon,2023 #351-400,#351-400
OSMANIA UNIVERSITY,2022 #1001-1200,#1001-1200
OSMANIA UNIVERSITY,2023 #1201-1400,#1201-1400
OSMANIA UNIVERSITY,2024 #1201-1400,#1201-1400
University of Maribor,2017 #701+,#701+
University of Maribor,2018 #801-1000,#801-1000
University of Maribor,2019 #801-1000,#801-1000
University of Maribor,2020 #751-800,#751-800
University of Maribor,2021 #801-1000,#801-1000
University of Maribor,2022 #801-1000,#801-1000
University of Maribor,2023 #801-1000,#801-1000
University of Maribor,2024 #851-900,#851-900
Salisbury University,2021 #301-350,#301-350
Universidad de Ciencias y Artes de Chiapas,2024 #=58,#=58
Universidade Estadual de Montes Claros ,2024 #=192,#=192
Yury Gagarin State Technical University of Saratov,2018 #251-300,#251-300
Yury Gagarin State Technical University of Saratov,2020 #251-300,#251-300
Yury Gagarin State Technical University of Saratov,2021 #251-300,#251-300
Yury Gagarin State Technical University of Saratov,2022 #251-300,#251-300
Universidad del Viña del Mar,2024 #=269,#=269
Universidade Federal de Goiás,2022 #1201+,#1201+
Universidade Federal de Goiás,2023 #1201-1400,#1201-1400
Universidade Federal de Goiás,2024 #1401+,#1401+
Leiden University College The Hague (LUC The Hague),2012 #=75,#=75
Leiden University College The Hague (LUC The Hague),2014 #74,#74
Leiden University College The Hague (LUC The Hague),2015 #75,#75
Leiden University College The Hague (LUC The Hague),2016 #95,#95
Leiden University College The Hague (LUC The Hague),2017 #=102,#=102
Leiden University College The Hague (LUC The Hague),2018 #=109,#=109
Leiden University College The Hague (LUC The Hague),2019 #=122,#=122
Leiden University College The Hague (LUC The Hague),2020 #118,#118
Leiden University College The Hague (LUC The Hague),2021 #128,#128
Leiden University College The Hague (LUC The Hague),2022 #=112,#=112
Leiden University College The Hague (LUC The Hague),2023 #=131,#=131
Leiden University College The Hague (LUC The Hague),2024 #=126,#=126
Indian Institute of Technology Patna,2023 #=78,#=78
Indian Institute of Technology Patna,2024 #=106,#=106
"University of Illinois, Springfield (UIS)",2020 #201-250,#201-250
"University of Illinois, Springfield (UIS)",2021 #251-300,#251-300
University of Science and Technology of China,2012 #186,#186
University of Science and Technology of China,2014 #174,#174
University of Science and Technology of China,2015 #=147,#=147
University of Science and Technology of China,2016 #=113,#=113
University of Science and Technology of China,2017 #=104,#=104
University of Science and Technology of China,2018 #97,#97
University of Science and Technology of China,2019 #98,#98
University of Science and Technology of China,2020 #89,#89
University of Science and Technology of China,2021 #93,#93
University of Science and Technology of China,2022 #98,#98
University of Science and Technology of China,2023 #94,#94
University of Science and Technology of China,2024 #=137,#=137
Qatar University,2012 #551- 600,#551- 600
Qatar University,2014 #551-600,#551-600
Qatar University,2015 #551-600,#551-600
Qatar University,2016 #481-490,#481-490
Qatar University,2017 #=393,#=393
Qatar University,2018 #=349,#=349
Qatar University,2019 #=332,#=332
Qatar University,2020 #276,#276
Qatar University,2021 #245,#245
Qatar University,2022 #224,#224
Qatar University,2023 #=208,#=208
Qatar University,2024 #=173,#=173
University of York,2012 #110,#110
University of York,2014 #=114,#=114
University of York,2015 #120,#120
University of York,2016 #103,#103
University of York,2017 #127,#127
University of York,2018 #=135,#=135
University of York,2019 #134,#134
University of York,2020 #148,#148
University of York,2021 #150,#150
University of York,2022 #=151,#=151
University of York,2023 #162,#162
University of York,2024 #167,#167
Tunku Abdul Rahman University of Management and Technology (TAR UMT),2024 #=139,#=139
University of New Brunswick,2022 #651-700,#651-700
University of New Brunswick,2023 #701-750,#701-750
University of New Brunswick,2024 #711-720,#711-720
Universität Hamburg,2012 #205,#205
Universität Hamburg,2014 #186,#186
Universität Hamburg,2015 #=192,#=192
Universität Hamburg,2016 #=219,#=219
Universität Hamburg,2017 #232,#232
Universität Hamburg,2018 #223,#223
Universität Hamburg,2019 #=223,#=223
Universität Hamburg,2020 #227,#227
Universität Hamburg,2021 #228,#228
Universität Hamburg,2022 #214,#214
Universität Hamburg,2023 #228,#228
Universität Hamburg,2024 #205,#205
Lahore School of Economics,2024 #=90,#=90
Middle Technical University,2023 #171-200,#171-200
O.P. Jindal Global University,2020 #751-800,#751-800
O.P. Jindal Global University,2021 #651-700,#651-700
O.P. Jindal Global University,2022 #701-750,#701-750
O.P. Jindal Global University,2023 #651-700,#651-700
O.P. Jindal Global University,2024 #951-1000,#951-1000
Universität Potsdam,2018 #461-470,#461-470
Universität Potsdam,2019 #601-650,#601-650
Universität Potsdam,2020 #701-750,#701-750
Universität Potsdam,2021 #801-1000,#801-1000
Universität Potsdam,2022 #701-750,#701-750
Universität Potsdam,2023 #601-650,#601-650
Universität Potsdam,2024 #460,#460
"Nanyang Business School, Singapore",2023 #3,#3
University of Suwon ,2023 #=314,#=314
University of Suwon ,2024 #=325,#=325
North-West University,2016 #701+,#701+
North-West University,2017 #701+,#701+
North-West University,2018 #801-1000,#801-1000
North-West University,2019 #801-1000,#801-1000
North-West University,2020 #1001+,#1001+
North-West University,2021 #1001+,#1001+
North-West University,2022 #1001-1200,#1001-1200
North-West University,2023 #1001-1200,#1001-1200
North-West University,2024 #801-850,#801-850
Old Dominion University,2020 #551-600,#551-600
Old Dominion University,2021 #551-600,#551-600
Old Dominion University,2022 #551-600,#551-600
Beirut Arab University ,2020 #801-1000,#801-1000
Beirut Arab University ,2021 #801-1000,#801-1000
Beirut Arab University ,2022 #801-1000,#801-1000
Beirut Arab University ,2023 #801-1000,#801-1000
Beirut Arab University ,2024 #711-720,#711-720
South Ural State University (National Research University),2019 #801-1000,#801-1000
South Ural State University (National Research University),2020 #801-1000,#801-1000
South Ural State University (National Research University),2021 #801-1000,#801-1000
South Ural State University (National Research University),2022 #801-1000,#801-1000
South Ural State University (National Research University),2023 #801-1000,#801-1000
South Ural State University (National Research University),2024 #951-1000,#951-1000
Youngsan University,2022 #1001-1200,#1001-1200
Youngsan University,2023 #1201-1400,#1201-1400
Youngsan University,2024 #1201-1400,#1201-1400
Waseda University,2012 #198,#198
Waseda University,2014 #=220,#=220
Waseda University,2015 #=220,#=220
Waseda University,2016 #212,#212
Waseda University,2017 #201,#201
Waseda University,2018 #203,#203
Waseda University,2019 #=208,#=208
Waseda University,2020 #196,#196
Waseda University,2021 #189,#189
Waseda University,2022 #203,#203
Waseda University,2023 #=205,#=205
Waseda University,2024 #=199,#=199
King Mongkut's University of Technology Thonburi ,2012 #601+,#601+
King Mongkut's University of Technology Thonburi ,2014 # 701+,# 701+
King Mongkut's University of Technology Thonburi ,2015 # 701+,# 701+
King Mongkut's University of Technology Thonburi ,2016 #701+,#701+
King Mongkut's University of Technology Thonburi ,2017 #701+,#701+
King Mongkut's University of Technology Thonburi ,2018 #801-1000,#801-1000
King Mongkut's University of Technology Thonburi ,2019 #801-1000,#801-1000
King Mongkut's University of Technology Thonburi ,2020 #801-1000,#801-1000
King Mongkut's University of Technology Thonburi ,2021 #801-1000,#801-1000
King Mongkut's University of Technology Thonburi ,2022 #801-1000,#801-1000
King Mongkut's University of Technology Thonburi ,2023 #801-1000,#801-1000
King Mongkut's University of Technology Thonburi ,2024 #951-1000,#951-1000
Harvard Business School,2023 #=16,#=16
Universidad Católica de El Salvador,2024 #=81,#=81
Marshall School of Business,2021 #6,#6
Marshall School of Business,2022 #5,#5
Marshall School of Business,2023 #5,#5
Marshall School of Business,2024 #6,#6
Rider University,2020 #201-250,#201-250
Rider University,2021 #201-250,#201-250
The University of Texas at Austin - McCombs School of Business,2018 #2,#2
The University of Texas at Austin - McCombs School of Business,2019 #3,#3
The University of Texas at Austin - McCombs School of Business,2020 #4,#4
The University of Texas at Austin - McCombs School of Business,2021 #6,#6
The University of Texas at Austin - McCombs School of Business,2022 #7,#7
The University of Texas at Austin - McCombs School of Business,2023 #8,#8
The University of Texas at Austin - McCombs School of Business,2024 #9,#9
Université de Bretagne Occidentale ,2022 #451-460,#451-460
Université de Bretagne Occidentale ,2023 #201-230,#201-230
Higher School of Economics,2012 #501- 550,#501- 550
Higher School of Economics,2014 #501-550,#501-550
Higher School of Economics,2015 #501-550,#501-550
Higher School of Economics,2016 #501-550,#501-550
Higher School of Economics,2017 #411-420,#411-420
Higher School of Economics,2018 #=382,#=382
Higher School of Economics,2019 #=343,#=343
Higher School of Economics,2020 #322,#322
Higher School of Economics,2021 #298,#298
Higher School of Economics,2022 #=305,#=305
Higher School of Economics,2023 #=308,#=308
Higher School of Economics,2024 #399,#399
Doshisha University,2012 #601+,#601+
Doshisha University,2014 # 701+,# 701+
Doshisha University,2015 # 701+,# 701+
Doshisha University,2016 #701+,#701+
Doshisha University,2017 #701+,#701+
Doshisha University,2018 #801-1000,#801-1000
Doshisha University,2019 #801-1000,#801-1000
Doshisha University,2020 #1001+,#1001+
Doshisha University,2021 #1001+,#1001+
Doshisha University,2022 #1001-1200,#1001-1200
Doshisha University,2023 #1001-1200,#1001-1200
Doshisha University,2024 #1001-1200,#1001-1200
Szechenyi Istvan University (University of Gyor),2022 #801-1000,#801-1000
Szechenyi Istvan University (University of Gyor),2023 #801-1000,#801-1000
Szechenyi Istvan University (University of Gyor),2024 #1001-1200,#1001-1200
ESIC Business & Marketing School,2021 #301-350,#301-350
ESIC Business & Marketing School,2022 #201-250,#201-250
ESIC Business & Marketing School,2023 #251-300,#251-300
Mercer University,2021 #301-350,#301-350
Universidad Norbert Wiener,2024 #=233,#=233
University of Calgary,2012 #214,#214
University of Calgary,2014 #201,#201
University of Calgary,2015 #=171,#=171
University of Calgary,2016 #=204,#=204
University of Calgary,2017 #=196,#=196
University of Calgary,2018 #217,#217
University of Calgary,2019 #229,#229
University of Calgary,2020 #233,#233
University of Calgary,2021 #246,#246
University of Calgary,2022 #235,#235
University of Calgary,2023 #242,#242
University of Calgary,2024 #182,#182
Saurashtra University,2023 #=160,#=160
Saurashtra University,2024 #=238,#=238
University of Rzeszów,2023 #1201-1400,#1201-1400
University of Rzeszów,2024 #1201-1400,#1201-1400
Taiyuan University of Technology,2020 #351-400,#351-400
Taiyuan University of Technology,2021 #351-400,#351-400
Universidad César Vallejo,2024 #=303,#=303
University of Foggia,2022 #351-400,#351-400
University of Foggia,2022 #601-650,#601-650
University of Foggia,2023 #601-650,#601-650
University of Wroclaw,2014 # 701+,# 701+
University of Wroclaw,2015 # 701+,# 701+
University of Wroclaw,2016 #701+,#701+
University of Wroclaw,2017 #701+,#701+
University of Wroclaw,2018 #801-1000,#801-1000
University of Wroclaw,2019 #801-1000,#801-1000
University of Wroclaw,2020 #801-1000,#801-1000
University of Wroclaw,2021 #801-1000,#801-1000
University of Wroclaw,2022 #801-1000,#801-1000
University of Wroclaw,2023 #801-1000,#801-1000
University of Wroclaw,2024 #901-950,#901-950
University of York,2012 #110,#110
University of York,2014 #=114,#=114
University of York,2015 #120,#120
University of York,2016 #103,#103
University of York,2017 #127,#127
University of York,2018 #=135,#=135
University of York,2019 #134,#134
University of York,2020 #148,#148
University of York,2021 #150,#150
University of York,2022 #=151,#=151
University of York,2023 #162,#162
University of York,2024 #167,#167
Universidad Tecnológica Centroamericana (UNITEC),2024 #=58,#=58
Palacký University Olomouc,2017 #651-700,#651-700
Palacký University Olomouc,2018 #701-750,#701-750
Palacký University Olomouc,2019 #651-700,#651-700
Palacký University Olomouc,2020 #601-650,#601-650
Palacký University Olomouc,2021 #591-600,#591-600
Palacký University Olomouc,2022 #601-650,#601-650
Palacký University Olomouc,2023 #651-700,#651-700
Palacký University Olomouc,2024 #631-640,#631-640
"Balochistan University of Information Technology, Engineering and Management Sciences  (BUITEMS)",2023 #=174,#=174
"Balochistan University of Information Technology, Engineering and Management Sciences  (BUITEMS)",2024 #=238,#=238
Universidad Mayor,2024 #=154,#=154
Indian Institute of Technology Madras (IITM),2012 #312,#312
Indian Institute of Technology Madras (IITM),2014 #=313,#=313
Indian Institute of Technology Madras (IITM),2015 #=322,#=322
Indian Institute of Technology Madras (IITM),2016 #=254,#=254
Indian Institute of Technology Madras (IITM),2017 #=249,#=249
Indian Institute of Technology Madras (IITM),2018 #=264,#=264
Indian Institute of Technology Madras (IITM),2019 #=264,#=264
Indian Institute of Technology Madras (IITM),2020 #271,#271
Indian Institute of Technology Madras (IITM),2021 #275,#275
Indian Institute of Technology Madras (IITM),2022 #=255,#=255
Indian Institute of Technology Madras (IITM),2023 #250,#250
Indian Institute of Technology Madras (IITM),2024 #=285,#=285
University of Information Technology and Communications,2022 #121-130,#121-130
Université de Valenciennes et du Hainaut-Cambrésis ,2024 #=136,#=136
Universidad Bernardo O'Higgins,2022 #1201+,#1201+
Universidad Bernardo O'Higgins,2023 #1201-1400,#1201-1400
Universidad Bernardo O'Higgins,2024 #1201-1400,#1201-1400
University of Notre Dame,2012 #235,#235
University of Notre Dame,2014 #224,#224
University of Notre Dame,2015 #237,#237
University of Notre Dame,2016 #=195,#=195
University of Notre Dame,2017 #=203,#=203
University of Notre Dame,2018 #216,#216
University of Notre Dame,2019 #=212,#=212
University of Notre Dame,2020 #210,#210
University of Notre Dame,2021 #211,#211
University of Notre Dame,2022 #222,#222
University of Notre Dame,2023 #=243,#=243
University of Notre Dame,2024 #=304,#=304
Johnson & Wales University,2022 #51-100,#51-100
Johnson & Wales University,2023 #51-100,#51-100
Tamil Nadu Agricultural University,2019 #251-300,#251-300
Tamil Nadu Agricultural University,2020 #301-350,#301-350
Tamil Nadu Agricultural University,2021 #351-400,#351-400
Tamil Nadu Agricultural University,2023 #401-420,#401-420
University Mozarteum Salzburg,2016 #36,#36
University Mozarteum Salzburg,2018 #51-100,#51-100
University Mozarteum Salzburg,2019 #32,#32
University Mozarteum Salzburg,2020 #22,#22
University Mozarteum Salzburg,2021 #11,#11
University Mozarteum Salzburg,2022 #11,#11
University Mozarteum Salzburg,2023 #12,#12
National Ilan University,2023 #=314,#=314
National Ilan University,2024 #=325,#=325
Indian Institute of Technology Delhi (IITD),2012 #212,#212
Indian Institute of Technology Delhi (IITD),2014 #222,#222
Indian Institute of Technology Delhi (IITD),2015 #=235,#=235
Indian Institute of Technology Delhi (IITD),2016 #179,#179
Indian Institute of Technology Delhi (IITD),2017 #=185,#=185
Indian Institute of Technology Delhi (IITD),2018 #172,#172
Indian Institute of Technology Delhi (IITD),2019 #=172,#=172
Indian Institute of Technology Delhi (IITD),2020 #182,#182
Indian Institute of Technology Delhi (IITD),2021 #193,#193
Indian Institute of Technology Delhi (IITD),2022 #185,#185
Indian Institute of Technology Delhi (IITD),2023 #=174,#=174
Indian Institute of Technology Delhi (IITD),2024 #197,#197
China University of Geosciences (Beijing),2023 #201-230,#201-230
China University of Geosciences (Beijing),2023 #201-230,#201-230
China University of Geosciences (Beijing),2023 #151-160,#151-160
Shenzhen University,2020 #701-750,#701-750
Shenzhen University,2021 #601-650,#601-650
Shenzhen University,2022 #601-650,#601-650
Shenzhen University,2023 #581-590,#581-590
Shenzhen University,2024 #=595,#=595
Southern Federal University,2014 #601-650,#601-650
Southern Federal University,2015 #601-650,#601-650
Southern Federal University,2016 #601-650,#601-650
Southern Federal University,2017 #551-600,#551-600
Southern Federal University,2018 #551-600,#551-600
Southern Federal University,2019 #531-540,#531-540
Southern Federal University,2020 #541-550,#541-550
Southern Federal University,2021 #591-600,#591-600
Southern Federal University,2022 #531-540,#531-540
Southern Federal University,2023 #541-550,#541-550
Southern Federal University,2024 #851-900,#851-900
Vytautas Magnus University,2012 #601+,#601+
Vytautas Magnus University,2014 # 701+,# 701+
Vytautas Magnus University,2015 # 701+,# 701+
Vytautas Magnus University,2016 #701+,#701+
Vytautas Magnus University,2017 #701+,#701+
Vytautas Magnus University,2018 #801-1000,#801-1000
Vytautas Magnus University,2019 #801-1000,#801-1000
Vytautas Magnus University,2020 #801-1000,#801-1000
Vytautas Magnus University,2021 #801-1000,#801-1000
Vytautas Magnus University,2022 #801-1000,#801-1000
Vytautas Magnus University,2023 #801-1000,#801-1000
Vytautas Magnus University,2024 #801-850,#801-850
California State University - Long Beach College of Business Administration,2023 #1401+,#1401+
HHL Leipzig Graduate School of Management,2018 #63,#63
HHL Leipzig Graduate School of Management,2019 #65,#65
HHL Leipzig Graduate School of Management,2020 #67,#67
HHL Leipzig Graduate School of Management,2021 #81,#81
HHL Leipzig Graduate School of Management,2022 #67,#67
HHL Leipzig Graduate School of Management,2023 #62,#62
HHL Leipzig Graduate School of Management,2024 #=72,#=72
South China University of Technology,2016 #551-600,#551-600
South China University of Technology,2017 #551-600,#551-600
South China University of Technology,2018 #551-600,#551-600
South China University of Technology,2019 #541-550,#541-550
South China University of Technology,2020 #480,#480
South China University of Technology,2021 #462,#462
South China University of Technology,2022 #=407,#=407
South China University of Technology,2023 #=406,#=406
South China University of Technology,2024 #=392,#=392
Wilfrid Laurier University,2020 #451-500,#451-500
Wilfrid Laurier University,2021 #401-450,#401-450
Wilfrid Laurier University,2022 #451-500,#451-500
Wilfrid Laurier University,2022 #501-520,#501-520
Wilfrid Laurier University,2023 #501-550,#501-550
The Royal Danish Academy of Music,2016 #51-100,#51-100
The Royal Danish Academy of Music,2017 #29,#29
The Royal Danish Academy of Music,2018 #=40,#=40
The Royal Danish Academy of Music,2019 #51-100,#51-100
The Royal Danish Academy of Music,2020 #38,#38
The Royal Danish Academy of Music,2021 #=22,#=22
The Royal Danish Academy of Music,2022 #14,#14
The Royal Danish Academy of Music,2023 #14,#14
Adolfo Ibáñez Business School,2020 #6,#6
Universidad Interamericana para el Desarrollo (UNID),2015 #301+,#301+
Universidad Interamericana para el Desarrollo (UNID),2016 #301+,#301+
Universidad Interamericana para el Desarrollo (UNID),2018 #301-400,#301-400
Universidad Interamericana para el Desarrollo (UNID),2019 #351+,#351+
Universidad Interamericana para el Desarrollo (UNID),2021 #301-350,#301-350
Tashkent State Technical University named after Islam Karimov,2024 #1101-1150,#1101-1150
Universität der Künste Berlin,2015 #51-100,#51-100
Universität der Künste Berlin,2016 #51-100,#51-100
