University,Year,Rank
Arabian Gulf University,2017 #461-470,#461-470
Arabian Gulf University,2018 #411-420,#411-420
Universidad de las Ciencias Informáticas,2020 #130,#130
Universidad de las Ciencias Informáticas,2021 #123,#123
University of Management and Technology,2024 #961-980,#961-980
Seattle Pacific University,2020 #191-200,#191-200
Seattle Pacific University,2021 #201-250,#201-250
University of Montenegro,2024 #=126,#=126
Indian Institute of Information Technology Design and Manufacturing Kancheepuram,2023 #=131,#=131
Indian Institute of Information Technology Design and Manufacturing Kancheepuram,2024 #=143,#=143
University of Tabuk,2020 #101-110,#101-110
University of Tabuk,2021 #91-100,#91-100
University of Tabuk,2022 #91-100,#91-100
University of Tabuk,2023 #101-110,#101-110
University of Tabuk,2024 #101-110,#101-110
Paris Lodron University of Salzburg,2012 #551- 600,#551- 600
Paris Lodron University of Salzburg,2014 #601-650,#601-650
Paris Lodron University of Salzburg,2015 # 701+,# 701+
Paris Lodron University of Salzburg,2016 #701+,#701+
Paris Lodron University of Salzburg,2017 #701+,#701+
Paris Lodron University of Salzburg,2018 #751-800,#751-800
Paris Lodron University of Salzburg,2019 #751-800,#751-800
Paris Lodron University of Salzburg,2020 #751-800,#751-800
Paris Lodron University of Salzburg,2021 #751-800,#751-800
Paris Lodron University of Salzburg,2022 #801-1000,#801-1000
Paris Lodron University of Salzburg,2023 #751-800,#751-800
Paris Lodron University of Salzburg,2024 #681-690,#681-690
Norwegian University of Life Sciences,2024 #1201-1400,#1201-1400
Institut supérieur de commerce et d'administration des entreprises  ISCAE,2022 #51+,#51+
Institut supérieur de commerce et d'administration des entreprises  ISCAE,2023 #51+,#51+
Institut supérieur de commerce et d'administration des entreprises  ISCAE,2024 #51+,#51+
Belarusian National Technical University (BNTU),2014 # 701+,# 701+
Belarusian National Technical University (BNTU),2015 # 701+,# 701+
Belarusian National Technical University (BNTU),2016 #701+,#701+
Belarusian National Technical University (BNTU),2017 #701+,#701+
Belarusian National Technical University (BNTU),2018 #751-800,#751-800
Belarusian National Technical University (BNTU),2019 #801-1000,#801-1000
Belarusian National Technical University (BNTU),2020 #801-1000,#801-1000
Belarusian National Technical University (BNTU),2021 #801-1000,#801-1000
Belarusian National Technical University (BNTU),2022 #751-800,#751-800
Belarusian National Technical University (BNTU),2023 #751-800,#751-800
Belarusian National Technical University (BNTU),2024 #801-850,#801-850
School of Economics and Management of the University of Minho,2023 #101+,#101+
School of Economics and Management of the University of Minho,2024 #101+,#101+
Universiti Tun Hussein Onn  Malaysia (UTHM),2023 #1001-1200,#1001-1200
Universiti Tun Hussein Onn  Malaysia (UTHM),2024 #1001-1200,#1001-1200
Universidad del Noreste (UNE),2018 #301-400,#301-400
Universidad del Noreste (UNE),2019 #301-350,#301-350
Universidad del Noreste (UNE),2021 #351-400,#351-400
Universidad del Noreste (UNE),2022 #351-400,#351-400
Universidad del Noreste (UNE),2023 #351-400,#351-400
Stanford Graduate School of Business,2023 #=7,#=7
Nosov Magnitogorsk State Technical University,2016 #151-200,#151-200
Nosov Magnitogorsk State Technical University,2018 #201-250,#201-250
Nosov Magnitogorsk State Technical University,2019 #251-300,#251-300
Nosov Magnitogorsk State Technical University,2020 #251-300,#251-300
Nosov Magnitogorsk State Technical University,2021 #251-300,#251-300
Nosov Magnitogorsk State Technical University,2022 #251-300,#251-300
Universidade Estadual de Goiàs,2024 #=233,#=233
Daegu Gyeongbuk Institute of Science and Technology (DGIST),2024 #307,#307
Universidad de Nariño ,2024 #=233,#=233
Southwest Jiaotong University,2024 #1151-1200,#1151-1200
Université de Provence,2013 #151-200,#151-200
The University of Jember,2024 #=139,#=139
Central Academy of Fine Arts (CAFA),2016 #51-100,#51-100
Central Academy of Fine Arts (CAFA),2017 #51-100,#51-100
Central Academy of Fine Arts (CAFA),2018 #51-100,#51-100
Central Academy of Fine Arts (CAFA),2019 #27,#27
Central Academy of Fine Arts (CAFA),2020 #28,#28
Central Academy of Fine Arts (CAFA),2021 #24,#24
Central Academy of Fine Arts (CAFA),2022 #=22,#=22
Central Academy of Fine Arts (CAFA),2023 #15,#15
Shimane University,2019 #451-500,#451-500
Shimane University,2020 #501-550,#501-550
Shimane University,2021 #451-500,#451-500
Shimane University,2023 #601-650,#601-650
Chittagong University of Engineering and Technology,2024 #1201-1400,#1201-1400
University of Kaiserslautern-Landau(RPTU),2024 #1401+,#1401+
University of Texas at Austin,2012 #68,#68
University of Texas at Austin,2014 #=71,#=71
University of Texas at Austin,2015 #79,#79
University of Texas at Austin,2016 #77,#77
University of Texas at Austin,2017 #67,#67
University of Texas at Austin,2018 #67,#67
University of Texas at Austin,2019 #63,#63
University of Texas at Austin,2020 #65,#65
University of Texas at Austin,2021 #71,#71
University of Texas at Austin,2022 #67,#67
University of Texas at Austin,2023 #72,#72
University of Texas at Austin,2024 #58,#58
The University of Swabi,2024 #=143,#=143
Brescia,2014 # 701+,# 701+
Brescia,2015 #651-700,#651-700
Brescia,2016 #701+,#701+
Brescia,2017 #701+,#701+
Brescia,2018 #751-800,#751-800
Brescia,2019 #701-750,#701-750
Brescia,2020 #751-800,#751-800
Brescia,2021 #751-800,#751-800
Brescia,2022 #751-800,#751-800
Brescia,2023 #801-1000,#801-1000
Brescia,2024 #791-800,#791-800
Université du Maine,2024 #131,#131
Central European University,2013 #42,#42
Central European University,2013 #51-100,#51-100
Central European University,2014 #51-100,#51-100
Central European University,2014 #51-100,#51-100
Central European University,2015 #101-150,#101-150
Central European University,2015 #51-100,#51-100
Central European University,2015 #151-200,#151-200
Central European University,2015 #151-200,#151-200
Central European University,2015 #29,#29
Central European University,2015 #51-100,#51-100
Central European University,2016 #51-100,#51-100
Central European University,2016 #51-100,#51-100
Central European University,2016 #40,#40
Central European University,2016 #51-100,#51-100
Central European University,2016 #101-150,#101-150
Central European University,2016 #151-200,#151-200
Central European University,2017 #51-100,#51-100
Central European University,2017 #=233,#=233
Central European University,2017 #=194,#=194
Central European University,2017 #51-100,#51-100
Central European University,2017 #=42,#=42
Central European University,2017 #151-200,#151-200
Central European University,2017 #151-200,#151-200
Central European University,2017 #51-100,#51-100
Central European University,2017 #101-150,#101-150
Central European University,2018 #151-200,#151-200
Central European University,2018 #=202,#=202
Central European University,2018 #=172,#=172
Central European University,2018 #51-100,#51-100
Central European University,2018 #51-100,#51-100
Central European University,2018 #51-100,#51-100
Central European University,2018 #151-200,#151-200
Central European University,2018 #51-100,#51-100
Central European University,2018 #51-100,#51-100
Central European University,2019 #=44,#=44
Central European University,2019 #=206,#=206
Central European University,2019 #143,#143
Central European University,2019 #101-150,#101-150
Central European University,2019 #41,#41
Central European University,2019 #=44,#=44
Central European University,2019 #151-200,#151-200
Central European University,2019 #51-100,#51-100
Central European University,2019 #151-200,#151-200
Central European University,2019 #351-400,#351-400
Central European University,2020 #401-450,#401-450
Central European University,2020 #178,#178
Central European University,2020 #120,#120
Central European University,2020 #51-100,#51-100
Central European University,2020 #51-100,#51-100
Central European University,2020 #251-300,#251-300
Central European University,2020 #37,#37
Central European University,2020 #151-200,#151-200
Central European University,2020 #51-100,#51-100
Central European University,2020 #151-200,#151-200
Central European University,2020 #30,#30
Central European University,2021 #51-100,#51-100
Central European University,2021 #35,#35
Central European University,2021 #101-150,#101-150
Central European University,2021 #25,#25
Central European University,2021 #=66,#=66
Central European University,2021 #51-100,#51-100
Central European University,2021 #=118,#=118
Central European University,2021 #180,#180
Central European University,2021 #151-200,#151-200
Central European University,2021 #401-450,#401-450
Central European University,2022 #=170,#=170
Central European University,2022 #151-200,#151-200
Central European University,2022 #33,#33
Central European University,2022 #101-150,#101-150
Central European University,2022 #24,#24
Central European University,2022 #251-300,#251-300
Central European University,2022 #51-100,#51-100
Central European University,2022 #51-100,#51-100
Central European University,2022 #401-450,#401-450
Central European University,2022 #101-140,#101-140
Central European University,2022 #=65,#=65
Central European University,2022 #=124,#=124
Central European University,2023 #401-450,#401-450
Central European University,2023 #191,#191
Central European University,2023 #151,#151
Central European University,2023 #26,#26
Central European University,2023 #151-200,#151-200
Central European University,2023 #51-100,#51-100
Central European University,2023 #70,#70
Central European University,2023 #51-100,#51-100
Central European University,2023 #301-330,#301-330
Central European University,2023 #151-200,#151-200
Central European University,2023 #34,#34
Central European University,2023 #51-100,#51-100
Indian Institute of Management (IIM) - Calcutta,2015 #151-200,#151-200
Indian Institute of Management (IIM) - Calcutta,2016 #151-200,#151-200
Indian Institute of Management (IIM) - Calcutta,2017 #151-200,#151-200
Indian Institute of Management (IIM) - Calcutta,2018 #151-200,#151-200
Indian Institute of Management (IIM) - Calcutta,2018 #401-450,#401-450
Indian Institute of Management (IIM) - Calcutta,2019 #101-150,#101-150
Indian Institute of Management (IIM) - Calcutta,2019 #351-400,#351-400
Indian Institute of Management (IIM) - Calcutta,2019 #451-500,#451-500
Indian Institute of Management (IIM) - Calcutta,2020 #380,#380
Indian Institute of Management (IIM) - Calcutta,2020 #401-450,#401-450
Indian Institute of Management (IIM) - Calcutta,2020 #101-150,#101-150
Indian Institute of Management (IIM) - Calcutta,2021 #139,#139
Indian Institute of Management (IIM) - Calcutta,2022 #=388,#=388
Indian Institute of Management (IIM) - Calcutta,2022 #251-300,#251-300
Indian Institute of Management (IIM) - Calcutta,2022 #=117,#=117
Indian Institute of Management (IIM) - Calcutta,2022 #451-500,#451-500
Indian Institute of Management (IIM) - Calcutta,2023 #401-450,#401-450
Indian Institute of Management (IIM) - Calcutta,2023 #251-300,#251-300
Indian Institute of Management (IIM) - Calcutta,2023 #108,#108
Indian Institute of Management (IIM) - Calcutta,2023 #501-530,#501-530
Maharishi Markandeshwar (Deemed to be University),2023 #=174,#=174
Maharishi Markandeshwar (Deemed to be University),2024 #=258,#=258
Kumamoto University,2012 #501- 550,#501- 550
Kumamoto University,2014 #551-600,#551-600
Kumamoto University,2015 #601-650,#601-650
Kumamoto University,2016 #601-650,#601-650
Kumamoto University,2017 #551-600,#551-600
Kumamoto University,2018 #551-600,#551-600
Kumamoto University,2019 #511-520,#511-520
Kumamoto University,2020 #531-540,#531-540
Kumamoto University,2021 #561-570,#561-570
Kumamoto University,2022 #591-600,#591-600
Kumamoto University,2023 #651-700,#651-700
Kumamoto University,2024 #901-950,#901-950
University of Oxford,2012 #5,#5
University of Oxford,2014 #6,#6
University of Oxford,2015 #=5,#=5
University of Oxford,2016 #6,#6
University of Oxford,2017 #6,#6
University of Oxford,2018 #6,#6
University of Oxford,2019 #5,#5
University of Oxford,2020 #4,#4
University of Oxford,2021 #5,#5
University of Oxford,2022 #2,#2
University of Oxford,2023 #4,#4
University of Oxford,2024 #3,#3
University of Taipei,2023 #=251,#=251
University of Taipei,2024 #=287,#=287
Dar Al-Hekma University,2015 #61-70,#61-70
Dar Al-Hekma University,2016 #71-80,#71-80
Dar Al-Hekma University,2019 #91-100,#91-100
Dar Al-Hekma University,2020 #121-130,#121-130
Dar Al-Hekma University,2021 #131-160,#131-160
Dar Al-Hekma University,2022 #131-150,#131-150
Dar Al-Hekma University,2023 #131-150,#131-150
"Mohanlal Sukhadia University, Udaipur",2023 #=174,#=174
"Mohanlal Sukhadia University, Udaipur",2024 #=258,#=258
Universidad Nacional Autónoma de México  (UNAM),2012 #146,#146
Universidad Nacional Autónoma de México  (UNAM),2014 #=163,#=163
Universidad Nacional Autónoma de México  (UNAM),2015 #=175,#=175
Universidad Nacional Autónoma de México  (UNAM),2016 #160,#160
Universidad Nacional Autónoma de México  (UNAM),2017 #128,#128
Universidad Nacional Autónoma de México  (UNAM),2018 #=122,#=122
Universidad Nacional Autónoma de México  (UNAM),2019 #113,#113
Universidad Nacional Autónoma de México  (UNAM),2020 #103,#103
Universidad Nacional Autónoma de México  (UNAM),2021 #100,#100
Universidad Nacional Autónoma de México  (UNAM),2022 #=105,#=105
Universidad Nacional Autónoma de México  (UNAM),2023 #=104,#=104
Universidad Nacional Autónoma de México  (UNAM),2024 #=93,#=93
Czech University of Life Sciences in Prague,2020 #801-1000,#801-1000
Czech University of Life Sciences in Prague,2021 #801-1000,#801-1000
Czech University of Life Sciences in Prague,2022 #801-1000,#801-1000
Czech University of Life Sciences in Prague,2023 #801-1000,#801-1000
Czech University of Life Sciences in Prague,2024 #701-710,#701-710
Gaziantep University,2024 #=58,#=58
Pontificia Universidad Católica Madre y Maestra (PUCMM),2023 #1201-1400,#1201-1400
Pontificia Universidad Católica Madre y Maestra (PUCMM),2024 #1201-1400,#1201-1400
Yuan Ze University,2022 #1001-1200,#1001-1200
Yuan Ze University,2023 #1201-1400,#1201-1400
Yuan Ze University,2024 #1201-1400,#1201-1400
Eszterhazy Karoly Catholic University,2024 #=103,#=103
Universita' degli Studi di Ferrara,2017 #701+,#701+
Universita' degli Studi di Ferrara,2018 #751-800,#751-800
Universita' degli Studi di Ferrara,2019 #701-750,#701-750
Universita' degli Studi di Ferrara,2020 #801-1000,#801-1000
Universita' degli Studi di Ferrara,2021 #801-1000,#801-1000
Universita' degli Studi di Ferrara,2022 #801-1000,#801-1000
Universita' degli Studi di Ferrara,2023 #801-1000,#801-1000
Universita' degli Studi di Ferrara,2024 #851-900,#851-900
Polytechnic University of Tirana,2024 #=134,#=134
University of Calcutta,2012 #601+,#601+
University of Calcutta,2014 # 701+,# 701+
University of Calcutta,2015 #601-650,#601-650
University of Calcutta,2016 #601-650,#601-650
University of Calcutta,2017 #651-700,#651-700
University of Calcutta,2018 #751-800,#751-800
University of Calcutta,2019 #801-1000,#801-1000
University of Calcutta,2020 #801-1000,#801-1000
University of Calcutta,2021 #801-1000,#801-1000
University of Calcutta,2022 #801-1000,#801-1000
University of Calcutta,2023 #801-1000,#801-1000
University of Calcutta,2024 #801-850,#801-850
Huazhong Agricultural University,2023 #1001-1200,#1001-1200
Huazhong Agricultural University,2024 #851-900,#851-900
Gustave Eiffel University,2024 #881-900,#881-900
CUNY Queens College,2020 #141-150,#141-150
CUNY Queens College,2021 #191-200,#191-200
"University of California, Davis",2012 #100,#100
"University of California, Davis",2014 #85,#85
"University of California, Davis",2015 #95,#95
"University of California, Davis",2016 #=85,#=85
"University of California, Davis",2017 #=85,#=85
"University of California, Davis",2018 #118,#118
"University of California, Davis",2019 #=100,#=100
"University of California, Davis",2020 #104,#104
"University of California, Davis",2021 #112,#112
"University of California, Davis",2022 #=108,#=108
"University of California, Davis",2023 #=102,#=102
"University of California, Davis",2024 #=118,#=118
Indian Institute of Technology Bhubaneswar,2022 #701-750,#701-750
Indian Institute of Technology Bhubaneswar,2023 #801-1000,#801-1000
Indian Institute of Technology Bhubaneswar,2024 #731-740,#731-740
Jeonbuk National University,2012 #601+,#601+
Jeonbuk National University,2014 #551-600,#551-600
Jeonbuk National University,2015 #551-600,#551-600
Jeonbuk National University,2016 #501-550,#501-550
Jeonbuk National University,2017 #501-550,#501-550
Jeonbuk National University,2018 #501-550,#501-550
Jeonbuk National University,2019 #571-580,#571-580
Jeonbuk National University,2020 #571-580,#571-580
Jeonbuk National University,2021 #591-600,#591-600
Jeonbuk National University,2022 #571-580,#571-580
Jeonbuk National University,2023 #551-560,#551-560
Jeonbuk National University,2024 #721-730,#721-730
University of St. Cyril and Methodius in Trnava,2024 #=103,#=103
Korea University,2012 #137,#137
Korea University,2014 #=145,#=145
Korea University,2015 #=116,#=116
Korea University,2016 #104,#104
Korea University,2017 #=98,#=98
Korea University,2018 #=90,#=90
Korea University,2019 #86,#86
Korea University,2020 #83,#83
Korea University,2021 #69,#69
Korea University,2022 #74,#74
Korea University,2023 #74,#74
Korea University,2024 #79,#79
Oles Honchar Dnipro National University,2024 #=103,#=103
Kyoto University,2012 #35,#35
Kyoto University,2014 #=35,#=35
Kyoto University,2015 #36,#36
Kyoto University,2016 #38,#38
Kyoto University,2017 #=37,#=37
Kyoto University,2018 #=36,#=36
Kyoto University,2019 #35,#35
Kyoto University,2020 #33,#33
Kyoto University,2021 #38,#38
Kyoto University,2022 #33,#33
Kyoto University,2023 #36,#36
Kyoto University,2024 #46,#46
"Royal Academy of Music, Aarhus",2016 #51-100,#51-100
"Royal Academy of Music, Aarhus",2017 #51-100,#51-100
"Royal Academy of Music, Aarhus",2018 #=37,#=37
"Royal Academy of Music, Aarhus",2019 #51-100,#51-100
"Royal Academy of Music, Aarhus",2020 #51-100,#51-100
"Royal Academy of Music, Aarhus",2021 #51-100,#51-100
"Royal Academy of Music, Aarhus",2022 #51-100,#51-100
"Royal Academy of Music, Aarhus",2023 #51-100,#51-100
Universidad de Zaragoza,2012 #501- 550,#501- 550
Universidad de Zaragoza,2014 #481-490,#481-490
Universidad de Zaragoza,2015 #501-550,#501-550
Universidad de Zaragoza,2016 #491-500,#491-500
Universidad de Zaragoza,2017 #481-490,#481-490
Universidad de Zaragoza,2018 #461-470,#461-470
Universidad de Zaragoza,2019 #=412,#=412
Universidad de Zaragoza,2020 #432,#432
Universidad de Zaragoza,2021 #501-510,#501-510
Universidad de Zaragoza,2022 #531-540,#531-540
Universidad de Zaragoza,2023 #551-560,#551-560
Universidad de Zaragoza,2024 #=523,#=523
Universidad Politécnica de Madrid (UPM),2012 #451- 500,#451- 500
Universidad Politécnica de Madrid (UPM),2014 #389,#389
Universidad Politécnica de Madrid (UPM),2015 #=385,#=385
Universidad Politécnica de Madrid (UPM),2016 #461-470,#461-470
Universidad Politécnica de Madrid (UPM),2017 #551-600,#551-600
Universidad Politécnica de Madrid (UPM),2018 #491-500,#491-500
Universidad Politécnica de Madrid (UPM),2019 #=470,#=470
Universidad Politécnica de Madrid (UPM),2020 #435,#435
Universidad Politécnica de Madrid (UPM),2021 #451,#451
Universidad Politécnica de Madrid (UPM),2022 #=459,#=459
Universidad Politécnica de Madrid (UPM),2023 #=488,#=488
Universidad Politécnica de Madrid (UPM),2024 #=349,#=349
Universidade Presbiteriana Mackenzie,2023 #1201-1400,#1201-1400
Universidade Presbiteriana Mackenzie,2024 #1201-1400,#1201-1400
University of Aveiro,2018 #501-550,#501-550
University of Aveiro,2019 #531-540,#531-540
University of Aveiro,2020 #551-560,#551-560
University of Aveiro,2021 #581-590,#581-590
University of Aveiro,2022 #601-650,#601-650
University of Aveiro,2023 #501-510,#501-510
University of Aveiro,2024 #344,#344
University of Carthage,2018 #91-100,#91-100
University of Carthage,2019 #61-70,#61-70
University of Carthage,2020 #71-80,#71-80
University of Carthage,2021 #81-90,#81-90
University of Carthage,2022 #71-80,#71-80
University of Carthage,2023 #71-80,#71-80
University of Carthage,2024 #71-80,#71-80
Yamagata University ,2023 #=251,#=251
Yamagata University ,2024 #=271,#=271
Appalachian State University (ASU),2024 #1201+,#1201+
Lamar University,2021 #301-350,#301-350
Brno University of Technology,2012 #601+,#601+
Brno University of Technology,2014 #651-700,#651-700
Brno University of Technology,2015 #651-700,#651-700
Brno University of Technology,2016 #601-650,#601-650
Brno University of Technology,2017 #651-700,#651-700
Brno University of Technology,2018 #601-650,#601-650
Brno University of Technology,2019 #651-700,#651-700
Brno University of Technology,2020 #651-700,#651-700
Brno University of Technology,2021 #651-700,#651-700
Brno University of Technology,2022 #701-750,#701-750
Brno University of Technology,2023 #701-750,#701-750
Brno University of Technology,2024 #611-620,#611-620
Indian Institute of Science,2016 #147,#147
Indian Institute of Science,2017 #=152,#=152
Indian Institute of Science,2018 #190,#190
Indian Institute of Science,2019 #170,#170
Indian Institute of Science,2020 #184,#184
Indian Institute of Science,2021 #185,#185
Indian Institute of Science,2022 #=186,#=186
Indian Institute of Science,2023 #=155,#=155
Indian Institute of Science,2024 #225,#225
Rotman School of Management,2020 #17,#17
Rotman School of Management,2021 #17,#17
Rotman School of Management,2022 #=13,#=13
Rotman School of Management,2023 #13,#13
Rotman School of Management,2024 #12,#12
"Royal Academy of Art, The Hague (KABK)",2015 #39,#39
"Royal Academy of Art, The Hague (KABK)",2017 #101-150,#101-150
"Royal Academy of Art, The Hague (KABK)",2018 #101-150,#101-150
"Royal Academy of Art, The Hague (KABK)",2019 #101-150,#101-150
"Royal Academy of Art, The Hague (KABK)",2020 #51-100,#51-100
"Royal Academy of Art, The Hague (KABK)",2021 #51-100,#51-100
"Royal Academy of Art, The Hague (KABK)",2022 #51-100,#51-100
"Royal Academy of Art, The Hague (KABK)",2023 #51-100,#51-100
Université Antonine,2015 #81-90,#81-90
Université Antonine,2016 #91-100,#91-100
Université Antonine,2020 #121-130,#121-130
Université Antonine,2021 #101-110,#101-110
Université Antonine,2022 #131-150,#131-150
Université Antonine,2023 #111-120,#111-120
Université Antonine,2024 #131-150,#131-150
Nagoya City University ,2018 #401-450,#401-450
Universitas Ahmad Dahlan,2021 #601+,#601+
Universitas Ahmad Dahlan,2022 #651+,#651+
Universitas Ahmad Dahlan,2023 #701-750,#701-750
Wrexham Glyndŵr University (NEWI),2024 #=161,#=161
University of Veliko Tarnovo,2024 #=103,#=103
"University of Kashmir, Srinagar",2023 #=110,#=110
"University of Kashmir, Srinagar",2024 #=166,#=166
Senac São Paulo,2015 #301+,#301+
Senac São Paulo,2016 #251-300,#251-300
Senac São Paulo,2018 #301-400,#301-400
Senac São Paulo,2019 #351+,#351+
Senac São Paulo,2020 #351-400,#351-400
Chestnut Hill College,2020 #251-300,#251-300
Chestnut Hill College,2021 #301-350,#301-350
Chang'an University,2023 #=272,#=272
Chang'an University,2024 #=287,#=287
Universidade Federal do Espírito Santo,2024 #87,#87
David Eccles School of Business,2021 #101+,#101+
David Eccles School of Business,2022 #111-120,#111-120
David Eccles School of Business,2023 #121-130,#121-130
David Eccles School of Business,2024 #121-130,#121-130
Universidad Libre ,2024 #=192,#=192
Tongji University,2012 #451- 500,#451- 500
Tongji University,2014 #481-490,#481-490
Tongji University,2015 #393,#393
Tongji University,2016 #=345,#=345
Tongji University,2017 #=315,#=315
Tongji University,2018 #=316,#=316
Tongji University,2019 #291,#291
Tongji University,2020 #265,#265
Tongji University,2021 #256,#256
Tongji University,2022 #211,#211
Tongji University,2023 #=212,#=212
Tongji University,2024 #216,#216
Universidad CES,2022 #651-670,#651-670
Universidad CES,2023 #651-680,#651-680
Kwansei Gakuin University,2023 #1201-1400,#1201-1400
Kwansei Gakuin University,2024 #1201-1400,#1201-1400
University of Silesia in Katowice,2019 #801-1000,#801-1000
University of Silesia in Katowice,2020 #801-1000,#801-1000
University of Silesia in Katowice,2021 #1001+,#1001+
University of Silesia in Katowice,2022 #1001-1200,#1001-1200
University of Silesia in Katowice,2023 #1201-1400,#1201-1400
University of Silesia in Katowice,2024 #1201-1400,#1201-1400
China University of Geosciences,2021 #571-580,#571-580
China University of Geosciences,2022 #521-530,#521-530
China University of Geosciences,2023 #651-700,#651-700
China University of Geosciences,2024 #801-850,#801-850
Air University Pakistan,2024 #1101-1150,#1101-1150
Toyo University ,2023 #=251,#=251
Toyo University ,2024 #=287,#=287
Universidad Autónoma de Santo Domingo (UASD),2024 #=14,#=14
Graduate School of Management,2024 #151+,#151+
University of Mumbai,2012 #551- 600,#551- 600
University of Mumbai,2014 #601-650,#601-650
University of Mumbai,2015 #551-600,#551-600
University of Mumbai,2016 #701+,#701+
University of Mumbai,2017 #701+,#701+
University of Mumbai,2018 #801-1000,#801-1000
University of Mumbai,2019 #801-1000,#801-1000
University of Mumbai,2020 #801-1000,#801-1000
University of Mumbai,2021 #1001+,#1001+
University of Mumbai,2022 #1001-1200,#1001-1200
University of Mumbai,2023 #1001-1200,#1001-1200
University of Mumbai,2024 #751-760,#751-760
Russian New University RosNOU,2018 #251-300,#251-300
Russian New University RosNOU,2021 #351-400,#351-400
Russian New University RosNOU,2022 #401-450,#401-450
Kansas State University ,2014 #471-480,#471-480
Kansas State University ,2015 #501-550,#501-550
Kansas State University ,2016 #701+,#701+
Kansas State University ,2017 #701+,#701+
Kansas State University ,2018 #751-800,#751-800
Kansas State University ,2019 #751-800,#751-800
Kansas State University ,2020 #701-750,#701-750
Kansas State University ,2021 #701-750,#701-750
Kansas State University ,2022 #801-1000,#801-1000
Kansas State University ,2023 #801-1000,#801-1000
Kansas State University ,2024 #851-900,#851-900
Plovdiv university ,2024 #=81,#=81
Université d'Orléans,2024 #1201+,#1201+
"Haas School of Business - University of California, Berkeley",2018 #5,#5
"Haas School of Business - University of California, Berkeley",2019 #8,#8
"Haas School of Business - University of California, Berkeley",2021 #6,#6
"Haas School of Business - University of California, Berkeley",2022 #6,#6
"Haas School of Business - University of California, Berkeley",2023 #=7,#=7
"Haas School of Business - University of California, Berkeley",2024 #5,#5
Carthage College,2021 #301-350,#301-350
"Royal Academy of Art, The Hague (KABK)",2015 #39,#39
"Royal Academy of Art, The Hague (KABK)",2017 #101-150,#101-150
"Royal Academy of Art, The Hague (KABK)",2018 #101-150,#101-150
"Royal Academy of Art, The Hague (KABK)",2019 #101-150,#101-150
"Royal Academy of Art, The Hague (KABK)",2020 #51-100,#51-100
"Royal Academy of Art, The Hague (KABK)",2021 #51-100,#51-100
"Royal Academy of Art, The Hague (KABK)",2022 #51-100,#51-100
"Royal Academy of Art, The Hague (KABK)",2023 #51-100,#51-100
Munich Business School,2019 #90=,#90=
Graduate School of Business,2018 #28,#28
Graduate School of Business,2019 #26,#26
Graduate School of Business,2020 #28,#28
Graduate School of Business,2021 #51+,#51+
Graduate School of Business,2022 #61-70,#61-70
Graduate School of Business,2023 #71-80,#71-80
Graduate School of Business,2024 #71-80,#71-80
Orebro University,2020 #501-550,#501-550
Orebro University,2021 #501-550,#501-550
Orebro University,2022 #501-550,#501-550
Orebro University,2023 #501-550,#501-550
Suranaree University of Technology,2021 #1001+,#1001+
Suranaree University of Technology,2022 #1201+,#1201+
Suranaree University of Technology,2023 #1201-1400,#1201-1400
Suranaree University of Technology,2024 #1201-1400,#1201-1400
University of Idaho ,2023 #801-1000,#801-1000
University of Idaho ,2024 #1001-1200,#1001-1200
Nazareth College,2020 #251-300,#251-300
Nazareth College,2021 #301-350,#301-350
Indian Institute of Technology Kanpur (IITK),2012 #278,#278
Indian Institute of Technology Kanpur (IITK),2014 #=295,#=295
Indian Institute of Technology Kanpur (IITK),2015 #=300,#=300
Indian Institute of Technology Kanpur (IITK),2016 #=271,#=271
Indian Institute of Technology Kanpur (IITK),2017 #=302,#=302
Indian Institute of Technology Kanpur (IITK),2018 #=293,#=293
Indian Institute of Technology Kanpur (IITK),2019 #=283,#=283
Indian Institute of Technology Kanpur (IITK),2020 #291,#291
Indian Institute of Technology Kanpur (IITK),2021 #350,#350
Indian Institute of Technology Kanpur (IITK),2022 #=277,#=277
Indian Institute of Technology Kanpur (IITK),2023 #=264,#=264
Indian Institute of Technology Kanpur (IITK),2024 #=278,#=278
Strate Ecole de Design,2023 #151-200,#151-200
Universidad del Noreste (UNE),2018 #301-400,#301-400
Universidad del Noreste (UNE),2019 #301-350,#301-350
Universidad del Noreste (UNE),2021 #351-400,#351-400
Universidad del Noreste (UNE),2022 #351-400,#351-400
Universidad del Noreste (UNE),2023 #351-400,#351-400
Institut Supérieur de l'Aéronautique et de l'Espace (ISAE),2022 #201-250,#201-250
Institut Supérieur de l'Aéronautique et de l'Espace (ISAE),2023 #151-200,#151-200
